text,author,likes,replyCount,cleaned_text
I cannot stand Calley...he is soooooo FAKE! Its so blatantly obvious he's fake. Thank you Jack and Mary!!,@tamisueminigh8109,0,1,i cannot stand calleyhe is soooooo fake its so blatantly obvious hes fake thank you jack and mary
all you ppl blindly following jack and not giving calley a chance are sheep yourselves. food is important. mrna should also be banned. jack is silly. their all helping americans imo.,@FeelFree2FeelFree,0,0,all you ppl blindly following jack and not giving calley a chance are sheep yourselves food is important mrna should also be banned jack is silly their all helping americans imo
jack you need to calm down,@FeelFree2FeelFree,0,0,jack you need to calm down
Blueprints from the club of rome,@bellaclyde,0,0,blueprints from the club of rome
Valley is such a libtard pussy liar,@SeniorSafeSolutions,0,0,valley is such a libtard pussy liar
Shouldn't Thalidomide be put back on the market and give pregnant mothers full transparency and let them make their own choice Calley?,@dawnkinateder9617,1,0,shouldnt thalidomide be put back on the market and give pregnant mothers full transparency and let them make their own choice calley
"Jack, Jack, Jack, Jack, Jack.",@robotjox77,0,0,jack jack jack jack jack
Callie is condescending and that's disgusting behavior with this level of education!,@sharonolson5782,0,0,callie is condescending and thats disgusting behavior with this level of education
I sleep with my windows open because somehow it makes me feel better to experience sunshine ☀️ in the morning,@jennalindsey5290,0,0,i sleep with my windows open because somehow it makes me feel better to experience sunshine sun in the morning
Calley Means is an obvious slimeball...,@JewTubeSux,0,0,calley means is an obvious slimeball
Did they cut out the word Covid,@Mike-jr1vw,0,0,did they cut out the word covid
"When I read the comments, I couldn't believe it that not even one amongst the ones i read was able to discern what a truthful and good person Calley is.He has placed lots of energy into being sincere, but this, it seems, is not a language everyone (or anyone) understands.Even Jack, despite his unrelenting opposition, saw and understood his earnestness, but viewers didn't.",@VideoTranslations,0,1,"when i read the comments i couldnt believe it that not even one amongst the ones i read was able to discern what a truthful and good person calley ishe has placed lots of energy into being sincere but this it seems is not a language everyone or anyone understandseven jack despite his unrelenting opposition saw and understood his earnestness but viewers didnt"
Twho people that agree with each other and 1 cant see it,@micaht52,0,0,twho people that agree with each other and  cant see it
The level of political discourse in America is far behind basically every other developed western nation it's jaw dropping,@PurplePerinaise,0,0,the level of political discourse in america is far behind basically every other developed western nation its jaw dropping
"Pretty sure i counted Calley say ""Jack"" 2786 times.",@DaggsTheCurious,14,1,pretty sure i counted calley say jack  times
How do we see the referenced Kieran interview or however you spell his name,@StephenGardner1,0,0,how do we see the referenced kieran interview or however you spell his name
"Dude does the fake smart guy stutter just like Elon, what a joke",@mega8man23,0,0,dude does the fake smart guy stutter just like elon what a joke
Here because of WarMode.,@mega8man23,0,0,here because of warmode
This calley guy is a liar 😑,@DaggsTheCurious,0,0,this calley guy is a liar expressionless_face
Calley is a snake.,@mikeskummer,0,0,calley is a snake
"Take a shot every time the dude says ""Jack"" in a condescending way.... No dont, youll be dead in under a half hour. Omg its so annoying",@DaggsTheCurious,0,0,take a shot every time the dude says jack in a condescending way no dont youll be dead in under a half hour omg its so annoying
"Take a shot for every ""jack, jack, jack""",@ZackOOria,1,0,take a shot for every jack jack jack
"pretty obvious that 'calley' is tasked by his pharma overlords with distracting the public that 'junk food is bad' which has been known for 50 years, in order to cover up the massively destructive j a b.  calley and his 'never practiced' 'doctor' sister, are two pawns of the oligarchs.",@XanderDDS,1,0,pretty obvious that calley is tasked by his pharma overlords with distracting the public that junk food is bad which has been known for  years in order to cover up the massively destructive j a b  calley and his never practiced doctor sister are two pawns of the oligarchs
Was he just returning video tapes?,@MrTravelinLight,0,0,was he just returning video tapes
Serious Patrick Bateman vibes..,@MrTravelinLight,1,0,serious patrick bateman vibes
"I keep hearing cum shots when ""covid"" gets censored.",@polarpower6740,1,0,i keep hearing cum shots when covid gets censored
"No one is interested in your 'story' Calley, we just want the truth.",@Bionicwifey,0,0,no one is interested in your story calley we just want the truth
SV40 keeps the virus lie alive. Terrain theory > Germ theory,@underthecanopy1093,0,0,sv keeps the virus lie alive terrain theory  germ theory
"This guy sounds sleezy as hell. I thought ""Jack"" was spoken too much in Titanic .. this dude sounds like Rose",@justinskullhead,0,0,this guy sounds sleezy as hell i thought jack was spoken too much in titanic  this dude sounds like rose
"Im listening to this, not watching and this cally guy talks like exactly like American psycho in the film. Very considered, very slow, very condescending, very creepy and the way he says Jack after almost each sentence is on point to the AP😅. And the way he keeps saying conspiracy, like it's a bad word that links all crazies together😂. He, They have no idea what we actually see when we look at them😂",@KimJordan-yg2yo,0,0,im listening to this not watching and this cally guy talks like exactly like american psycho in the film very considered very slow very condescending very creepy and the way he says jack after almost each sentence is on point to the apsmiling_face_with_open_mouth_&_cold_sweat and the way he keeps saying conspiracy like its a bad word that links all crazies togetherface_with_tears_of_joy he they have no idea what we actually see when we look at themface_with_tears_of_joy
Calley did himself no favors here,@avakrisqj3129,0,0,calley did himself no favors here
"The way Calley kept saying ""I'm just giving you where my heart is"" felt extremely unnerving to me, it did not seem genuine at all. I've seen people who are very good at acting innocent when accused, and Calley seems like one of those people. Of course I could be wrong.",@rttptt3710,2,0,the way calley kept saying im just giving you where my heart is felt extremely unnerving to me it did not seem genuine at all ive seen people who are very good at acting innocent when accused and calley seems like one of those people of course i could be wrong
This title should be changed from Brain Surgeon vs. Pharma Lobbyist to Man vs. BITCH!,@joiedevivre7260,0,0,this title should be changed from brain surgeon vs pharma lobbyist to man vs bitch
Calley is a p*ssy who is following orders because he is scare. Eat him up Jack.,@IveBeenChris,1,0,calley is a pssy who is following orders because he is scare eat him up jack
"Calley, ""and that's what we call politics baby,"" 0:00 - 3:07:54",@sacredearthco9117,0,0,calley and thats what we call politics baby   
I agree w the doctors❤,@stevennolte4830,0,0,i agree w the doctorsred_heart
"Listening to Calley acting ""genuine"" was infuriating...",@run4fun143,2,0,listening to calley acting genuine was infuriating
Calley is so pompus and creepy.,@roberta.6399,0,0,calley is so pompus and creepy
Bleeping out COVID is hysterical,@ironmaiden101000able,0,0,bleeping out covid is hysterical
It's scary how deep he is involved and dose not see it....hopefully y'all help him😢,@stevennolte4830,0,0,its scary how deep he is involved and dose not see ithopefully yall help himcrying_face
1:53:25 yeah and Tennessee is gonna put vaccines in food 😂,@underthecanopy1093,0,0, yeah and tennessee is gonna put vaccines in food face_with_tears_of_joy
"I think Jack (and to a lesser extent Mary) would have made their point more convincingly if they had let Calley Means complete his answers, and if they had been less personally offensive. Calley Means has not trodden the perfect path--who of us has? Who is born instantly perfect?This doesn't mean that Jack and Mary's concerns are not valid. The substance Jack and Mary want to remove from the market should be removed, in my view,  fundamentally because they were not tested to any standard whatever firstly, because of fraud in the original trial, and even more importantly, because of the switch to a different production method and the resultant undisclosed additional substances that were present in what was given to the public.",@robjones2852,0,0,i think jack and to a lesser extent mary would have made their point more convincingly if they had let calley means complete his answers and if they had been less personally offensive calley means has not trodden the perfect pathwho of us has who is born instantly perfectthis doesnt mean that jack and marys concerns are not valid the substance jack and mary want to remove from the market should be removed in my view  fundamentally because they were not tested to any standard whatever firstly because of fraud in the original trial and even more importantly because of the switch to a different production method and the resultant undisclosed additional substances that were present in what was given to the public
He says the purpose of his book was as a gateway... he seems to me to be more of a gate keeper,@magilicuddy1827,2,0,he says the purpose of his book was as a gateway he seems to me to be more of a gate keeper
To many powers in be aka...(Globalists) only care about $$$ and they installed the CIA to desensitize the human mind is disturbing.  Programming & propaganda rolled out over the populous using the big megaphone main stream Media.,@cherier3283,1,0,to many powers in be akaglobalists only care about  and they installed the cia to desensitize the human mind is disturbing  programming  propaganda rolled out over the populous using the big megaphone main stream media
"I think Jack may legitimately be a narcissist. He constantly seeks praise and tries to destroy anyone who takes the spotlight away from him, even if for a moment.",@Avogadros_number,3,0,i think jack may legitimately be a narcissist he constantly seeks praise and tries to destroy anyone who takes the spotlight away from him even if for a moment
"My Dad died in 1995 from Hep C all the doctors were baffled because he was not a drug user, not a drinker, no blood transfusion very healthy overall so how on earth did he catch Hep C? He did get vaccines throughout his lifetime, he even joined the navy. At 52 he had a liver transplant where they used a trial drug on him the name began with an R... I can't remember the name of the drug this was 30 years ago, he died 1 month after the transplant and his faith was sealed by Steve Johnson syndrome related to the many drugs after a transplant and the research drug they gave him after the surgery! 😢",@cherier3283,0,0,my dad died in  from hep c all the doctors were baffled because he was not a drug user not a drinker no blood transfusion very healthy overall so how on earth did he catch hep c he did get vaccines throughout his lifetime he even joined the navy at  he had a liver transplant where they used a trial drug on him the name began with an r i cant remember the name of the drug this was  years ago he died  month after the transplant and his faith was sealed by steve johnson syndrome related to the many drugs after a transplant and the research drug they gave him after the surgery crying_face
Death Certificates during the Plandemic were all documented as COVID 19!,@cherier3283,2,0,death certificates during the plandemic were all documented as covid 
The fat doctor doesn't think food has anything to do with health lmao,@underthecanopy1093,0,0,the fat doctor doesnt think food has anything to do with health lmao
Cali you worked for the enemy how the hell can we trust YOU! This is a disgrace Cali your future is sadly very grim for you have a role in the death march towards transhumanisum!!,@cherier3283,1,0,cali you worked for the enemy how the hell can we trust you this is a disgrace cali your future is sadly very grim for you have a role in the death march towards transhumanisum
"Pfizer , Moderna and the others... Counsel of Foreign Relation, UN, WEF, The WHO, are all murderers!",@cherier3283,1,0,pfizer  moderna and the others counsel of foreign relation un wef the who are all murderers
Globalist brainwash the young like Cali and now we are living in a nightmare because of that!!!,@cherier3283,1,0,globalist brainwash the young like cali and now we are living in a nightmare because of that
The rich and powerful love cash! Ask them if they got the Jab and they did NOT! Where did the flu go in 2020!,@cherier3283,1,0,the rich and powerful love cash ask them if they got the jab and they did not where did the flu go in 
Jack is my new favourite man on the planet!Typical politician can't answer a single question. Said that fit bit had lower emf but then couldnt answer yesnor no on whether it had it 😂 what a farse. And why tf can we still not say covid without blocking it out? What a stupid world we live in. Boycott YouTube!,@PurplePerinaise,2,0,jack is my new favourite man on the planettypical politician cant answer a single question said that fit bit had lower emf but then couldnt answer yesnor no on whether it had it face_with_tears_of_joy what a farse and why tf can we still not say covid without blocking it out what a stupid world we live in boycott youtube
"WOW! I wondered the same thing why aren't the people in the ""Know"" so afraid of BIG PHARMA! I get it but if we all turned our selves to faith and GOD just maybe we all can tell the psychopaths to F themselves and shutdown Big Pharma murderers!!",@cherier3283,0,0,wow i wondered the same thing why arent the people in the know so afraid of big pharma i get it but if we all turned our selves to faith and god just maybe we all can tell the psychopaths to f themselves and shutdown big pharma murderers
Watch Judy mikovits get destroyed by dr Kaufman over SV40 lol,@underthecanopy1093,0,0,watch judy mikovits get destroyed by dr kaufman over sv lol
Means reminds me of Kamala's dodging of answering a simple question.,@vote4pedro7,2,0,means reminds me of kamalas dodging of answering a simple question
"""This is infuriating...""  You're right Jack.  Either 1) he hasn't looked at the obvious data.  2) Or he's stupid, (Which I don't think he is) 3) Or he's corrupt.  I'm extremely suspicious.  Who can you trust?????  Answer: Not Means' siblings",@vote4pedro7,8,1,this is infuriating  youre right jack  either  he hasnt looked at the obvious data   or hes stupid which i dont think he is  or hes corrupt  im extremely suspicious  who can you trust  answer not means siblings
"Jack talks about what we did to the kraut ms and what we did to the Japs but he doesn't realize that what he's talking about what the Yankees are going to be doing to the Yankees.  Having said that I agree that he a doctor should be sent to Guantanamo. Maybe we'll let Mary get a pass on  good behavior but definitely not him because he hasn't done Jack shit.  All he did was retire. And then 2 days a week volunteer .  He nevter achieved his goals and he went to a s*** school so now he's trying to s*** on everyone else. What they used to say in the 60s is that guy's got to get laid but he's NOT going to get laid because no b** , even the former jewish head of our federal health agency  would consent.  .",@LadyBug1967,0,0,jack talks about what we did to the kraut ms and what we did to the japs but he doesnt realize that what hes talking about what the yankees are going to be doing to the yankees  having said that i agree that he a doctor should be sent to guantanamo maybe well let mary get a pass on  good behavior but definitely not him because he hasnt done jack shit  all he did was retire and then  days a week volunteer   he nevter achieved his goals and he went to a s school so now hes trying to s on everyone else what they used to say in the s is that guys got to get laid but hes not going to get laid because no b  even the former jewish head of our federal health agency  would consent  
39:02 Calle looking VERY nervous,@heartandmindovercome3214,0,0, calle looking very nervous
"30 minutes in... Checkmate, and pharma boy knew it. He puts on a good show though. Unfortunately for him, that's all it is.",@heartandmindovercome3214,3,0, minutes in checkmate and pharma boy knew it he puts on a good show though unfortunately for him thats all it is
"Hi, yes, can someone please get uncle jack on trumps team? that would make my 2025 the BEST, thanks.",@jadestanley3859,2,0,hi yes can someone please get uncle jack on trumps team that would make my  the best thanks
"I hope the retired Dr Jack who they brought back like you do with an  old greyhound who's past  prime is aware that NOBODY in the comments have agreed that what he says about Rockefeller and this young man holds water. If he was their doctor and he helped them, they thanked him, and that's it. So I wish this Jack would get off his pedestal of old man wants to beat up young man because he NEVER got to the position that he thought he deserved in life. Jack is straight through BS. . I'm glad he's able to do a thing or two regarding healing people but frankly considering the level of the playing field it's not much.",@LadyBug1967,0,0,i hope the retired dr jack who they brought back like you do with an  old greyhound whos past  prime is aware that nobody in the comments have agreed that what he says about rockefeller and this young man holds water if he was their doctor and he helped them they thanked him and thats it so i wish this jack would get off his pedestal of old man wants to beat up young man because he never got to the position that he thought he deserved in life jack is straight through bs  im glad hes able to do a thing or two regarding healing people but frankly considering the level of the playing field its not much
"9:12 I had NO IDEA people are STILL giving a newborn these ""s h o t s""  I fought hard against it then and thank god my son who is now 5 and my daughter who is 11 are both NOT pandemic jab receivers (trying to carefully word this) My husbands work forced it and he was one of two employees in the whole company who stood strong, managed to somehow keep his job until the supreme court reversed the mandate. So none of us got any. cut to now, almost everyone at his work who got it either had to be forced to take retirement early or had to try to get disability they were injured so bad. One guy got it ""to protect his elderly mother"" and he got so so bad we dont even know if he is alive now. was in a wheelchair after. 😬🙄",@jadestanley3859,2,1, i had no idea people are still giving a newborn these s h o t s  i fought hard against it then and thank god my son who is now  and my daughter who is  are both not pandemic jab receivers trying to carefully word this my husbands work forced it and he was one of two employees in the whole company who stood strong managed to somehow keep his job until the supreme court reversed the mandate so none of us got any cut to now almost everyone at his work who got it either had to be forced to take retirement early or had to try to get disability they were injured so bad one guy got it to protect his elderly mother and he got so so bad we dont even know if he is alive now was in a wheelchair after grimacing_faceface_with_rolling_eyes
"I love Jack, I respect Calley, and I dont know Mary....So LETS GOOO!!!! Im here for it!",@jadestanley3859,0,0,i love jack i respect calley and i dont know maryso lets gooo im here for it
Wow please listen and share.  At 2 hours and 30 min on.  Calley is not who you think he is,@colleen1924,0,0,wow please listen and share  at  hours and  min on  calley is not who you think he is
For Dr Mary to blame the lack of trust on non-medical person AKA Kelly on a person who they acknowledged has actually no medical degree and does not practice as a doctor a k e Casey is heating the true situation which is that we do not trust her or Jack because they are doctors. I do not trust any of my doctors but I have to go to them and every time they say something I research it and I find out they're wrong but it helps me because of my research to find out what I need and then I do it. That's what we have to do but I will say and I will agree with Jack and Mary that I do not trust them past my nose they are of the devil they are from the devil and they speak like the devil and if some people have been helped by them well thank God for that sometimes Christ and the angels can intervene even with the devil.,@LadyBug1967,0,0,for dr mary to blame the lack of trust on nonmedical person aka kelly on a person who they acknowledged has actually no medical degree and does not practice as a doctor a k e casey is heating the true situation which is that we do not trust her or jack because they are doctors i do not trust any of my doctors but i have to go to them and every time they say something i research it and i find out theyre wrong but it helps me because of my research to find out what i need and then i do it thats what we have to do but i will say and i will agree with jack and mary that i do not trust them past my nose they are of the devil they are from the devil and they speak like the devil and if some people have been helped by them well thank god for that sometimes christ and the angels can intervene even with the devil
I just tried to find Dr Jack Kruse on the web to see what school he is so not famous that he's not on the web &  obviously did not go to Harvard or Stanford or he wouldn't be dissing them. I did find a doctor Jack Kruse who solved his health problem by food and he wrote a whole book on it and created a diet to help Americans change their s*** way of eating so maybe he's jealous of that Jack Kruse  as well as this young man but I'm sick of old men being jealous and either sending out young man to die in war or beating them up in person on the web. I'm glad some of you say Dr Jack helped you but right now he is presenting himself as a Doctor Jekyll Dr Hyde.,@LadyBug1967,1,0,i just tried to find dr jack kruse on the web to see what school he is so not famous that hes not on the web   obviously did not go to harvard or stanford or he wouldnt be dissing them i did find a doctor jack kruse who solved his health problem by food and he wrote a whole book on it and created a diet to help americans change their s way of eating so maybe hes jealous of that jack kruse  as well as this young man but im sick of old men being jealous and either sending out young man to die in war or beating them up in person on the web im glad some of you say dr jack helped you but right now he is presenting himself as a doctor jekyll dr hyde
"WHAT IS MORE IMPORTANT. YOU BAN ONE VAX, OR YOU DESTROY THE WHOLE SYSTEM THAT CREATED IT... that's what Calley is aiming for.",@harmanjeetsingh3955,2,0,what is more important you ban one vax or you destroy the whole system that created it thats what calley is aiming for
"This is ridiculous.Calley & Casey Means walked out of their respective careers because their eyes were opened to the devastating effects of pharma/food on their mother.  THEIR MOTHER. If they were weaker, less intelligent, less driven individuals (clearly inherited/taught - in part- by the same mother) they wouldn't have walked away from the env'ts that caused her chronic disease and death. The timing of their efforts was perfect for gaining awareness & coincided with (likely) the biggest mass-awakening in US history. Tucker then opened the floodgates when he interviewed Calley.People who have been insiders & then had awakenings are exactly the people you should WANT on your side.  They are whistleblowers.Who makes the best doctors? The ones who've woken up to the corruption & limitations of their own training in allopathic medicine, and retrain in functional med. This is EXACTLY what Casey Means is, and Calley is her analog from the PR/marketing world.Jack's incessant unhinged & ludicrously conspiratorial attack just makes him look hysterical.Mary's rage after her treatment at the hands of Houston Methodist and the TX medical board is completely understandable, but pointing fingers at Calley because he happened to have effectively the same awakening as her but has been more successful smacks of envy.",@carolann2930,1,0,this is ridiculouscalley  casey means walked out of their respective careers because their eyes were opened to the devastating effects of pharmafood on their mother  their mother if they were weaker less intelligent less driven individuals clearly inheritedtaught  in part by the same mother they wouldnt have walked away from the envts that caused her chronic disease and death the timing of their efforts was perfect for gaining awareness  coincided with likely the biggest massawakening in us history tucker then opened the floodgates when he interviewed calleypeople who have been insiders  then had awakenings are exactly the people you should want on your side  they are whistleblowerswho makes the best doctors the ones whove woken up to the corruption  limitations of their own training in allopathic medicine and retrain in functional med this is exactly what casey means is and calley is her analog from the prmarketing worldjacks incessant unhinged  ludicrously conspiratorial attack just makes him look hystericalmarys rage after her treatment at the hands of houston methodist and the tx medical board is completely understandable but pointing fingers at calley because he happened to have effectively the same awakening as her but has been more successful smacks of envy
This Jack I exposes his complete madness when he says that's not what this guy Jack is talking about I'm thinking isn't that Jack talking cuz I'm doing dishes and I look yes it's Dr Jack talking so just be aware that we have a madman interrogating this very naive young man and also be aware that the other doctor Mary is not a young woman he calls her young woman she's not she's middle-aged. I know you guys appreciate his balls and maybe you want to eat them for dinner I don't know I don't care but just be aware that this is a bunch of b***** to try to get his name out there because he's jealous as men often are of another man especially a younger man who is taking over his territory and you serving any possibility of Fame he might have which is important to note because he doesn't have Fame it's only a possibility that exist in his mad mind. Put that in your pipe and smoke it 😁,@LadyBug1967,1,0,this jack i exposes his complete madness when he says thats not what this guy jack is talking about im thinking isnt that jack talking cuz im doing dishes and i look yes its dr jack talking so just be aware that we have a madman interrogating this very naive young man and also be aware that the other doctor mary is not a young woman he calls her young woman shes not shes middleaged i know you guys appreciate his balls and maybe you want to eat them for dinner i dont know i dont care but just be aware that this is a bunch of b to try to get his name out there because hes jealous as men often are of another man especially a younger man who is taking over his territory and you serving any possibility of fame he might have which is important to note because he doesnt have fame its only a possibility that exist in his mad mind put that in your pipe and smoke it grinning_face_with_smiling_eyes
"Caley is somewhat fence sitting, but I genuinely think Jack is in the beginning stage of dementia with how much he can't control his outbursts",@alohi79,2,0,caley is somewhat fence sitting but i genuinely think jack is in the beginning stage of dementia with how much he cant control his outbursts
"""We should burn it down.""... while i agree with the sentiment and think there needs to be accountability amd criminal charges brought, that is the most reductive and reactionary solution possible.  I understand why Jack is so angry, but he's let all that emotion turn him into a petulant child.",@alohi79,0,0,we should burn it down while i agree with the sentiment and think there needs to be accountability amd criminal charges brought that is the most reductive and reactionary solution possible  i understand why jack is so angry but hes let all that emotion turn him into a petulant child
Should have thrown Dr. Andrew Kaufman in the middle of this 😂,@underthecanopy1093,0,0,should have thrown dr andrew kaufman in the middle of this face_with_tears_of_joy
Why can't ill health be caused by more than one thing? The fratricide in this video is deeply saddening,@underthecanopy1093,1,0,why cant ill health be caused by more than one thing the fratricide in this video is deeply saddening
For those of us who missed the Kevin McKinnon interview that was taken down-how can we find it?,@dfrswcfox4244,0,0,for those of us who missed the kevin mckinnon interview that was taken downhow can we find it
"Jack does more damage to his cause than any of the ppl or entities he ""hates.""   ...I actually agree with everything he's saying, but his personality and obvious bad faith behavior make him intellectually revolting (he's sloppy looking too, but that's besides the point).   I wouldn't go so far as to say he's an industry plant tasked with pushing ppl away from looking at the things he talks about, but I honestly wouldn't be very surprised if he was.   He's prob just been isolated and cooped up too long in his own correlation  bubble.",@alohi79,0,0,jack does more damage to his cause than any of the ppl or entities he hates   i actually agree with everything hes saying but his personality and obvious bad faith behavior make him intellectually revolting hes sloppy looking too but thats besides the point   i wouldnt go so far as to say hes an industry plant tasked with pushing ppl away from looking at the things he talks about but i honestly wouldnt be very surprised if he was   hes prob just been isolated and cooped up too long in his own correlation  bubble
"I read a few more comments and I would say if they want to say Dr Jack has balls,  let's see him attack the President. Trump will make mince meat out of him. I would love to see it though.",@LadyBug1967,1,0,i read a few more comments and i would say if they want to say dr jack has balls  lets see him attack the president trump will make mince meat out of him i would love to see it though
"I just got an email, I can't reply to, telling me how if I want to hear your show, I can pay for the privilege. Sorry I just don't think you're that special, which is why I am unsubscribing!And go to hell patreon 👿",@ilovejapanesemusic3858,0,0,i just got an email i cant reply to telling me how if i want to hear your show i can pay for the privilege sorry i just dont think youre that special which is why i am unsubscribingand go to hell patreon angry_face_with_horns
Dr jack has the veil threat when he talks about Casey and the fact she does not have a medical license and he doesn't say the silent part which is that she's practicing medicine and he doesn't say it because she's not practicing medicine she never said that eating an egg instead of fruit loops would cure you of anything I've been through this a million times because I belong to alternative health entities decades before Dr Jack ever got on this mRNA bandwagon which she's ready to hell and back. You can't say it cures but you can say it makes you feel better etcetera etcetera. The veil threat shows that guy is evil and I'm glad if he's helping people medically speaking because evil always as he can tell you right now surrounds itself with good and that's what he's trying to say that Kelly who is a very naive young man is doing but I can see he's not doing that he's not as clever as evil Jack because when you make a an agreement with the devil he gives you he does give you certain high-level means to function and to achieve your goal and it's very sad that Dr Jack is a doctor because he has his evil streak which is so obvious if you've ever been around evil you know it.,@LadyBug1967,1,0,dr jack has the veil threat when he talks about casey and the fact she does not have a medical license and he doesnt say the silent part which is that shes practicing medicine and he doesnt say it because shes not practicing medicine she never said that eating an egg instead of fruit loops would cure you of anything ive been through this a million times because i belong to alternative health entities decades before dr jack ever got on this mrna bandwagon which shes ready to hell and back you cant say it cures but you can say it makes you feel better etcetera etcetera the veil threat shows that guy is evil and im glad if hes helping people medically speaking because evil always as he can tell you right now surrounds itself with good and thats what hes trying to say that kelly who is a very naive young man is doing but i can see hes not doing that hes not as clever as evil jack because when you make a an agreement with the devil he gives you he does give you certain highlevel means to function and to achieve your goal and its very sad that dr jack is a doctor because he has his evil streak which is so obvious if youve ever been around evil you know it
It's pretty interesting _ the comments are even more interesting but I don't understand why people can't be  Christian. A Christian -- as opposed to a Jew or a Muslim or an atheist which is probably what Jack is-- xtan & does  forgive. This guy Callie definitely was on the side of darkness and he still has a lot of the mannerisms of those people and that's not  debatable  but the fact of the matter is he chose to be on the side of light due to his sister's influence and I don't think that it should be held against him that once he was in darkness but now he no longer is. Dr Jack is in darkness in his own way because he interrogates as if he is the Romans nailing Christ to the cross. I'm not impressed with Jack the interrogator and the screaming Mary.,@LadyBug1967,1,0,its pretty interesting  the comments are even more interesting but i dont understand why people cant be  christian a christian  as opposed to a jew or a muslim or an atheist which is probably what jack is xtan  does  forgive this guy callie definitely was on the side of darkness and he still has a lot of the mannerisms of those people and thats not  debatable  but the fact of the matter is he chose to be on the side of light due to his sisters influence and i dont think that it should be held against him that once he was in darkness but now he no longer is dr jack is in darkness in his own way because he interrogates as if he is the romans nailing christ to the cross im not impressed with jack the interrogator and the screaming mary
Lol Danny literally put his head in his hands when Callie says thay thr WEF contacted him directly to publish his book,@anonony9081,3,0,lol danny literally put his head in his hands when callie says thay thr wef contacted him directly to publish his book
Dr. Jack Kruse needs to be on your POD cast a lot more.,@joeycordova6414,0,0,dr jack kruse needs to be on your pod cast a lot more
I found out about this podcast because I was listening to Brett Weinstein attack what he calls fractures in the alliance for people who are under the umbrella of Maha. Although Brret is usually  quite logical in his analysis but he's missing the point which is that one person can't be all things to all people and that's the same with the Maja movement. He's not even in the new administration but Bobby Junior is and Bobby Junior would definitely be attacking the vaccine problem. As for who's attacking the food problem in the administration I'm not quite sure unless Bobby is able to delegate that and maybe he'll bring on Calley and Casey Means to spearhead that. Mary  and Jack are wrong-headed if they think that the Callley and Casey need to do this as well as put huge emphasis on the sick food system we have that is making our children sick. They can't do everything.,@LadyBug1967,1,0,i found out about this podcast because i was listening to brett weinstein attack what he calls fractures in the alliance for people who are under the umbrella of maha although brret is usually  quite logical in his analysis but hes missing the point which is that one person cant be all things to all people and thats the same with the maja movement hes not even in the new administration but bobby junior is and bobby junior would definitely be attacking the vaccine problem as for whos attacking the food problem in the administration im not quite sure unless bobby is able to delegate that and maybe hell bring on calley and casey means to spearhead that mary  and jack are wrongheaded if they think that the callley and casey need to do this as well as put huge emphasis on the sick food system we have that is making our children sick they cant do everything
"Calley Means is VERY condescending towards Dr. Jack Kruse.He keeps saying,  ""Jack, Jack, Jack""...  to try and silence him and treat him like a child. Calley is the least educated of this bunch.And it shows.",@deerango69,3,0,calley means is very condescending towards dr jack krusehe keeps saying  jack jack jack  to try and silence him and treat him like a child calley is the least educated of this bunchand it shows
Whoa! Calley really took a shit on himself on this one!,@sabrinakay457,1,0,whoa calley really took a shit on himself on this one
Still being censured. 10 days ago it had the same views holy fuck,@frankiecochrane8591,0,0,still being censured  days ago it had the same views holy fuck
"He says ""war crimes"" and also refuses to call for them to be taken off the market simultaneously. That is double speak.",@magilicuddy1827,56,1,he says war crimes and also refuses to call for them to be taken off the market simultaneously that is double speak
"9:20 when I Was a kid, I NEVER heard of myocarditis. Why is the rush increased by 4 in young people today? Isn't this a RARE disease? 🤔",@Mazza666,0,0, when i was a kid i never heard of myocarditis why is the rush increased by  in young people today isnt this a rare disease thinking_face
You can spot the weasel by the tone of their voice.,@siimtuulik6344,0,0,you can spot the weasel by the tone of their voice
I I I I and like like like as well as laughing = fraud in my opinion,@wifiJ,0,0,i i i i and like like like as well as laughing  fraud in my opinion
"Im probably more on jacks side but hes being childish and conspiritorial, esepecially with calleys mother. You have to have a conversation not just jab at people if youre trying to get somewhere",@Paffilosophy,2,0,im probably more on jacks side but hes being childish and conspiritorial esepecially with calleys mother you have to have a conversation not just jab at people if youre trying to get somewhere
"Thank you for really pressing Calley on this subject, it shows where his loyalties lie. When the government added poison to alcohol during the moonshine era, would Calley have just required transparency, or an outright ban of the poisoning?",@barberton3695,3,0,thank you for really pressing calley on this subject it shows where his loyalties lie when the government added poison to alcohol during the moonshine era would calley have just required transparency or an outright ban of the poisoning
I liked the black spikey things on the wall what happened to those,@Paffilosophy,0,0,i liked the black spikey things on the wall what happened to those
Well this is getting nowhere lol,@Paffilosophy,0,0,well this is getting nowhere lol
This guy has no idea about love well done jack pulling this guy apart,@MaySpecials,0,0,this guy has no idea about love well done jack pulling this guy apart
"A constitutional amendment requires a 2/3 majority jack, do you get that BRO?",@Simba-sj3nm,0,0,a constitutional amendment requires a  majority jack do you get that bro
It's so easy to unveal the evil ones who walk among us.,@justwhendrunk,0,0,its so easy to unveal the evil ones who walk among us
The prophet jack ❤❤The man is a legend 😇,@DerekBarton-gl8kf,0,0,the prophet jack red_heartred_heartthe man is a legend smiling_face_with_halo
its funny the name of his sisters book is good energy because he has the opposite of that,@jonestom-j6l,0,0,its funny the name of his sisters book is good energy because he has the opposite of that
