text,author,likes,replyCount,cleaned_text
"It's a classic ""too good to be true"" type situation. I never got it. Because it HAD to have some downside. How does the company make money? They don't tell you? Well, then it must be shady as hell.  No thanks.",@FunnCubes,0,0,its a classic too good to be true type situation i never got it because it had to have some downside how does the company make money they dont tell you well then it must be shady as hell  no thanks
"""Free browser extention"" would be the ultimate knock out argument for me in the first place...",@dr.sommercamp3435,2,0,free browser extention would be the ultimate knock out argument for me in the first place
I don't understand why humans still trust each other.  Jesus - try a little pattern recognition! People will only ever actively be shit to each other.  Stop letting them do it to you. smh,@psifiusc,0,0,i dont understand why humans still trust each other  jesus  try a little pattern recognition people will only ever actively be shit to each other  stop letting them do it to you smh
YuB was in this?!,@simondezombie9001,0,0,yub was in this
Was this guy zucked? Where are the follow ups?,@adonaros,1,1,was this guy zucked where are the follow ups
@weferenews literally stole your video but on Spanish and he used the same content you did without any credit,@richardren100,1,0,weferenews literally stole your video but on spanish and he used the same content you did without any credit
This kind of scam is quite breathtaking in its insidiousness.,@geinikan1kan,0,0,this kind of scam is quite breathtaking in its insidiousness
Its been 3 weeks wheres part 2,@strain69,7,0,its been  weeks wheres part 
"This is really great work to document the scam in detail but I am very surprised so many people fell for it. It was an obvious shady operation from the start. Nothing about the company seemed legit in the least. People believe what they wanna believe, I guess.",@danielandrewgrant,0,0,this is really great work to document the scam in detail but i am very surprised so many people fell for it it was an obvious shady operation from the start nothing about the company seemed legit in the least people believe what they wanna believe i guess
"My dad the day i wanted to download it in 2017 asked me ""Where do they get their money? You need to ask that question."" Shame hes not here to see he was right.",@thatonerandominternetdingu736,0,1,my dad the day i wanted to download it in  asked me where do they get their money you need to ask that question shame hes not here to see he was right
Did honey pay the influencer at any point?,@Toronto1111,0,0,did honey pay the influencer at any point
That flipped Yamaha HS7 at the background just kills my OCD stability,@Satirefields,0,0,that flipped yamaha hs at the background just kills my ocd stability
macdoesit is going THROUGH it right now lol,@norberto05121964,0,0,macdoesit is going through it right now lol
"now, we need an investigation on pie adblocker.",@eclipse-3812,0,0,now we need an investigation on pie adblocker
Is my capital one shopping app doing the same thing? 🤔,@carissamessina1908,1,0,is my capital one shopping app doing the same thing thinking_face
"I'm breakin out my ""False Advertising Lawsuit"" - Suit",@RobbCochran-l2u,0,0,im breakin out my false advertising lawsuit  suit
"They also use ""Crypto"" to scam people by tricking them that they're Buying Crypto, but they're NOT, They only hold a Stake in SOME crypto... It's Complicated... but they make sure they FUCK you, you Always loose $20 and you NEVER get to send your Crypto to your EXTERNAL WALLET, No Matter WHAT... check into it. It's FRAUD",@RobbCochran-l2u,0,0,they also use crypto to scam people by tricking them that theyre buying crypto but theyre not they only hold a stake in some crypto its complicated but they make sure they fuck you you always loose  and you never get to send your crypto to your external wallet no matter what check into it its fraud
OOOhhhhhh That's HUGELY Illegal,@RobbCochran-l2u,0,0,ooohhhhhh thats hugely illegal
We are dying here. When are you gonna release part 2????,@multiversomental6893,2,0,we are dying here when are you gonna release part 
LMG waned a bigger cut  they happy with them Fu**ing over everyone else,@bachelorgamer8001,1,0,lmg waned a bigger cut  they happy with them fuing over everyone else
This a certified hood classic now,@gtanarutogamingsmodsshowca5965,0,0,this a certified hood classic now
https://youtu.be/6WqN9GkgykY?si=tDemVNJEH8I8jTQoLol apparently Honey Sponsored an article to defend them,@marlonb.4017,0,0,apparently honey sponsored an article to defend them
This always sounded too good to be true so IMO the destruction of critical thinking is to blame.,@Therese504,0,0,this always sounded too good to be true so imo the destruction of critical thinking is to blame
And they called Markiplier a madman and he was RIGHT.,@Vyntage-ZT,0,0,and they called markiplier a madman and he was right
Who else is here after the yubs video?,@LN_and_darkdeception_fan,0,0,who else is here after the yubs video
nothing is free unless u steal it. when will people realize this???,@okdok3742,0,0,nothing is free unless u steal it when will people realize this
My man if you don't release part 2 soon.......,@AdamLH96,1,0,my man if you dont release part  soon
"You are a Legend. Amazing work, keep it up!!!!",@davidholler981,0,0,you are a legend amazing work keep it up
"lololol, i didnt even know this was a thing. i must be doing something right.",@okdok3742,0,0,lololol i didnt even know this was a thing i must be doing something right
🙃Who did we set up for here?,@KakaKada-k6y,0,0,upside-down_facewho did we set up for here
@MegaLag you should try the way back Machine,@Helloyoutubers55.,0,0,megalag you should try the way back machine
Where is part 2?.😢,@mariliam.2800,1,0,where is part crying_face
So the content creators are finally getting bit by the scams they advertise for😂😂😂,@stonedsasquatch,0,0,so the content creators are finally getting bit by the scams they advertise forface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
"Its not that they even knowed ,So im not blaming anyone but honey",@Sofatofa,0,0,its not that they even knowed so im not blaming anyone but honey
I found a loophole. It might help. resetting the link. And then you still got the deal like? Is that way to get around it?,@DrakeKing-s8g,0,2,i found a loophole it might help resetting the link and then you still got the deal like is that way to get around it
"Honey is shady but then also are all these ""influencers"".  They're all scamming you to some degree.",@ASpinnerASpinner,1,0,honey is shady but then also are all these influencers  theyre all scamming you to some degree
"After feebay took over handling the payment system paypal lost almost all income and needed a way to replace that so like almost all financial institutions they just decided to steal it. Allegedly, IMHO",@bobhoward6676,0,0,after feebay took over handling the payment system paypal lost almost all income and needed a way to replace that so like almost all financial institutions they just decided to steal it allegedly imho
This video shows how so called influencers promotes things without doing any research just for $,@Crashed-yt,1,0,this video shows how so called influencers promotes things without doing any research just for 
i had this and immediately uninstalled... thank you. it doing the scammy behavior is no bueno,@fearmyspork3450,1,0,i had this and immediately uninstalled thank you it doing the scammy behavior is no bueno
"This is new. Usually the viewers/fans were the ones that are scammed, like that established titles or something a certain paul brother would do.",@StepticalFish,0,0,this is new usually the viewersfans were the ones that are scammed like that established titles or something a certain paul brother would do
Isn't Pie made by the same company?,@darkfairy9240,0,0,isnt pie made by the same company
"First time I hear "" Honey "" .God I love myself 💕",@НиколайГанев-с6е,0,0,first time i hear  honey  god i love myself two_hearts
Dayum even Moist Cr1tikal fell for it,@OrionWaltz,0,0,dayum even moist crtikal fell for it
Lol its only something big because youtubers got messed over it. The whole site is ridiculous. Sheeple.,@ThenycspideyParker3837,0,0,lol its only something big because youtubers got messed over it the whole site is ridiculous sheeple
You didn't mention Markiplier! Markiplier predicted it.,@Heroas_Hamseros,1,1,you didnt mention markiplier markiplier predicted it
So how is Honey allowed to operate? Why are they not punished yet?,@politicallyincorrect2564,1,0,so how is honey allowed to operate why are they not punished yet
"None of you ""creators"" actually used Honey before you guys recommended it to us, just like you probably haven't used Panels.The only reason for you guys to recommend this dodgy app is due to their big sponsorship (money).I'm happy to keep Honey extension to keep on ripping you creators off... LOL (*troll face)",@gninuy,0,0,none of you creators actually used honey before you guys recommended it to us just like you probably havent used panelsthe only reason for you guys to recommend this dodgy app is due to their big sponsorship moneyim happy to keep honey extension to keep on ripping you creators off lol troll face
No matter how immoral this is. You really have to give props to the genius who made the idea. Disgusting scam.,@head6025,1,0,no matter how immoral this is you really have to give props to the genius who made the idea disgusting scam
Anyone noticed honey is no longer in google web store? Not is it just me?,@muhtasimmustafiz7162,0,2,anyone noticed honey is no longer in google web store not is it just me
You reckon that LMG got paid hush money?Might explain their satisfied quietude.,@UsualYaddaYadda,0,0,you reckon that lmg got paid hush moneymight explain their satisfied quietude
"TBH, I was 100% expecting a outing of Honey at some point. I never used the browser, but for some reason the ads made me get suspicious of it so I never downloaded it. I literally agreed with Markiplier a few years ago when he said he distrusted Honey, because it felt too good to be true.",@Chibi_Corbie,2,0,tbh i was  expecting a outing of honey at some point i never used the browser but for some reason the ads made me get suspicious of it so i never downloaded it i literally agreed with markiplier a few years ago when he said he distrusted honey because it felt too good to be true
Are the speakers upside down intentionally?,@Greggreggson,1,0,are the speakers upside down intentionally
"nice video, honey cringe 👎👎👎",@GambinoTheGoat,1,0,nice video honey cringe thumbs_downthumbs_downthumbs_down
Dude... put the fries at the bang,@Obviu_77,1,0,dude put the fries at the bang
I am glad that I am lazy to click on ad,@cosmic1426,1,0,i am glad that i am lazy to click on ad
"This is why I'm so glad we live in a country with uncensored press. Honey, being owned by PayPal, could've bought off some politician and gotten this shut down. I'm also glad for this guy in particular. Thanks for doing all this research man! Good on you, and keep going!",@LukeThorstad,7,2,this is why im so glad we live in a country with uncensored press honey being owned by paypal couldve bought off some politician and gotten this shut down im also glad for this guy in particular thanks for doing all this research man good on you and keep going
"Hello I am a Big fan.. Can you please make a video on olympic trade , expert options and other trading apps if they are scam or genuine.",@ZeenrialorReacts,1,0,hello i am a big fan can you please make a video on olympic trade  expert options and other trading apps if they are scam or genuine
"honey never found me any codes, so i stopped using it. now i know why.",@Aveysaur,0,0,honey never found me any codes so i stopped using it now i know why
Thank god I didn't install Honey. It was too good to be true.,@itshatami,1,0,thank god i didnt install honey it was too good to be true
Proud to say I never used it.,@gordonhodgson8403,1,0,proud to say i never used it
