text,author,likes,replyCount,cleaned_text
Aquifers and Obviously this is a power source.They were using the energy of the earth and water to create magic? Thats what my internal spirit says.,@adamisaac4685,0,0,aquifers and obviously this is a power source.they were using the energy of the earth and water to create magic? thats what my internal spirit says.
"This is literally not true, at all.",@vabp8985,0,0,"this is literally not true, at all."
guys this isnt even 100 percent true. they have found structures but all the diagrams depicting it are from an old debunked study that is years old. they do not know what any of this is at this time. This is all false info.,@sentientslug3259,0,0,guys this isnt even  percent true. they have found structures but all the diagrams depicting it are from an old debunked study that is years old. they do not know what any of this is at this time. this is all false info.
Synthetic Aperture Radar Digital Tomography 👌,@jasonkennedy1670,0,0,synthetic aperture radar digital tomography OK_hand
"This just proves the tatarian empire , and proves the FREE ELECTRICITY ( ETHER ) ✅✅✅",@bouteldjachamssedine798,0,0,"this just proves the tatarian empire , and proves the free electricity ( ether Confusion white_heavy_check_markwhite_heavy_check_markwhite_heavy_check_mark"
Power station theory doesn't seem stupid now 😂,@Owenthomas1991,0,0,power station theory doesn't seem stupid now face_with_tears_of_joy
Imagine there is whole Egyptian civilization living underneath 2km,@kirangouds,0,0,imagine there is whole egyptian civilization living underneath km
Yu-Gi-Oh opening theme music starts to play. Heavy breathing O.O,@Key-Premise,0,0,yu-gi-oh opening theme music starts to play. heavy breathing o.o
All The sonar technologies to see the shafts in the pyramid and we suppose to believe they never saw coils and columns? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@D.Rothchild,0,0,all the sonar technologies to see the shafts in the pyramid and we suppose to believe they never saw coils and columns? face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
"This ""Discovery"" has april fools day written all over it..🤔",@l____bugc____l,6,0,"this ""discovery"" has april fools day written all over it..thinking_face"
Given all the talk of the pyramids being something to do with taking souls to distant stars and the tubes with spirals around them reminded me of this old video where the guy in the shiny suit is picked up and taken to the stars and he uses water filled tubes with spirals round them to call home.  Wouldn't it be good .....  https://youtu.be/cTLTG4FTNBQ?si=kXgbXdKneNwHf0b4,@johnsinclair1912,0,0,given all the talk of the pyramids being something to do with taking souls to distant stars and the tubes with spirals around them reminded me of this old video where the guy in the shiny suit is picked up and taken to the stars and he uses water filled tubes with spirals round them to call home.  wouldn't it be good .....  
they havent discovered anything. just heat map.,@PepeULT,1,0,they havent discovered anything. just heat map.
"I've worked for a SAR company, never seen it work like this.",@canadianrepublican1185,0,3,"i've worked for a sar company, never seen it work like this."
"We all know that always show us the truth piece by piece, through books or Hollywood productions.They call these topics sci-fi. I will just say one thing: watch ""Total Recall"" from 1990 once again.At the foundation of every legend, every verbal account, lies a core of truth. Have a good day, and God be with you.",@lukaszkaczmarek616,0,0,"we all know that always show us the truth piece by piece, through books or hollywood productions.they call these topics sci-fi. i will just say one thing: watch ""total recall"" from  once again.at the foundation of every legend, every verbal account, lies a core of truth. have a good day, and god be with you."
It was a slave prison,@AaronKyle-n4z,0,0,it was a slave prison
Joe Rogan gets more annoying as time goes on,@Scappoose101,0,0,joe rogan gets more annoying as time goes on
that cancelled black dude just dropped his mic. whyfiles and nikola tesla also called this and hancock keeps saying to stuck stupid archeologists to do their effing jobs and keep looking,@TOATASI2007,0,0,that cancelled black dude just dropped his mic. whyfiles and nikola tesla also called this and hancock keeps saying to stuck stupid archeologists to do their effing jobs and keep looking
Zahi Abass Hawass = one of the greatest a******s of all time.,@mrb6097,0,0,zahi abass hawass = one of the greatest a******s of all time.
The pyramids are built on top of limestone bedrock... So they drilled a mile into the bedrock? Crazy.,@christianalatorre9024,0,0,the pyramids are built on top of limestone bedrock... so they drilled a mile into the bedrock? crazy.
Just show us the epstein list,@JG-xb2tk,0,0,just show us the epstein list
Now we know how they put and held the moon in place 😮❤,@noelcasley4512,0,0,now we know how they put and held the moon in place face_with_open_mouthred_heart
Graham Hancock will be proven right,@maldo72,0,0,graham hancock will be proven right
Let's see the archeological establishment explain how these were built just for the purpose of creating a tomb.,@dannydonuts4219,0,0,let's see the archeological establishment explain how these were built just for the purpose of creating a tomb.
But why now? This was discovered in 2022. So why did they put off this news till now?,@vooooooood,0,0,but why now? this was discovered in . so why did they put off this news till now?
We are not alone we have never been alone,@ChrisB-qh7sd,0,0,we are not alone we have never been alone
Doesn't this discovery potentially rewrite all of human history?!!!!!,@The_Admiral5,0,0,doesn't this discovery potentially rewrite all of human history?!!!!!
"I am skeptical, proposedly these have been discovered with some satellite resonance imagery? could be just a resonance artifact",@jarskiXD,0,0,"i am skeptical, proposedly these have been discovered with some satellite resonance imagery? could be just a resonance artifact"
Lidar is a scanner that works with light. It does not penetrate objects. It can only scan surfaces. So either use the correct technology they used to scan it or don't talk about it.,@christof.the.engineer,5,1,lidar is a scanner that works with light. it does not penetrate objects. it can only scan surfaces. so either use the correct technology they used to scan it or don't talk about it.
colonialist americans always see egyptians as retar* monkeys who dont deserve to own their land and always try to steal the pyramids so i wouldnt be shocked to hear that america tomorrow will invade egypt and use these types of childish theories as an excuse,@thegoldenboah3343,1,0,colonialist americans always see egyptians as retar* monkeys who dont deserve to own their land and always try to steal the pyramids so i wouldnt be shocked to hear that america tomorrow will invade egypt and use these types of childish theories as an excuse
No way they used lidar for it,@123gh,0,0,no way they used lidar for it
"This has been known for a decade. From my knowledge the Egyptian Govt and the Smithsonian will not allow any further study into it, letalone excavation.",@c7gimlim506,0,0,"this has been known for a decade. from my knowledge the egyptian govt and the smithsonian will not allow any further study into it, letalone excavation."
Minecraft already knew about it,@jarchivas,0,0,minecraft already knew about it
"Built by the Giants, Men of Renown. According to the Holy Bible",@skywarp8611,0,0,"built by the giants, men of renown. according to the holy bible"
Power plants ladies and gentlemen,@GadnukDestroyer,0,0,power plants ladies and gentlemen
"If there IS something really below them, it may not be a good idea to go fuggin around down there.",@StonerCreek74,0,0,"if there is something really below them, it may not be a good idea to go fuggin around down there."
Looks like columns used as footers for the pyramid. If not that much weight would just sink in 100 years. Just being logical,@RobertPeters04,1,1,looks like columns used as footers for the pyramid. if not that much weight would just sink in  years. just being logical
"How much you wanna bet, that because this new amazing and historically altering discovery, something   crazy (like war or whatever) is gonna happen and then this discovery is ""silenced""...how much you wanna bet",@joselemus3893,0,0,"how much you wanna bet, that because this new amazing and historically altering discovery, something   crazy (like war or whateverConfusion is gonna happen and then this discovery is ""silenced""...how much you wanna bet"
Is this even true ?? Where are the real images,@eganyc,0,0,is this even true ?? where are the real images
Whatever it is they will say they used ropes sleds and slaves to move them I will tell you that much 😂😂😂,@iknowsports6366,0,0,whatever it is they will say they used ropes sleds and slaves to move them i will tell you that much face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
It's a bull shit.. Hancock is a nut job..,@andrewlabat9963,0,0,it's a bull shit.. hancock is a nut job..
Its our Dimensions Halo Ring,@danielayala7224,0,0,its our dimensions halo ring
"Zahi: IT IS NONSENSE!Anyone with a brain: ""Shut up, Zahi.""",@sonofeyeabovealleffoff5462,0,0,"zahi: it is nonsense!anyone with a brain: ""shut up, zahi."""
Another distraction from the obvious destruction of America . I've heard anywhere from lost cities to huge power transformers . Epstien fikes Jfk Fikes and now this ? All you YT'ERS ARE APPARENT DISINFO AGENTS,@WeatherandAviation,0,0,another distraction from the obvious destruction of america . i've heard anywhere from lost cities to huge power transformers . epstien fikes jfk fikes and now this ? all you yt'ers are apparent disinfo agents
They were power plants of some sort. People have been saying it for years.,@ScottHenning-q9j,0,0,they were power plants of some sort. people have been saying it for years.
"So, the Pyramids had gold tops when they were built. Gold is an excellent conductor for electricity, these images look like some sort of battery.",@chriswilson9331,0,0,"so, the pyramids had gold tops when they were built. gold is an excellent conductor for electricity, these images look like some sort of battery."
That's the way the gods turn the 🌎 on for with power,@agraham5746,1,0,that's the way the gods turn the globe_showing_Americas on for with power
Sopranos with the CORRADO MALAGNA,@nickturturo974,0,0,sopranos with the corrado malagna
Flint f'ing Dibble is sweating bullets right now.,@Fingolfin3423,1,0,flint f'ing dibble is sweating bullets right now.
"Remote viewer said they produced power and stored power. The ppl in egypt had this ""electricity"" in use. There were also flying vehicles that would hover near the tip of the pyramids and recharge.",@kathleendavis2008,0,0,"remote viewer said they produced power and stored power. the ppl in egypt had this ""electricity"" in use. there were also flying vehicles that would hover near the tip of the pyramids and recharge."
"Zahi Hawass is a disinformation agent for Egypt's version of the CIA. I've read all 907 contact reports of Billy Meier (took me three years) where they tell what the real story is regarding Giza. They are over 73,000 years old. Egyptians only borrowed them. There's a reason why they are the exact shape of Orion's belt. Wink",@geosynchronous4386,0,0,"zahi hawass is a disinformation agent for egypt's version of the cia. i've read all  contact reports of billy meier (took me three yearsConfusion where they tell what the real story is regarding giza. they are over , years old. egyptians only borrowed them. there's a reason why they are the exact shape of orion's belt. wink"
This is just the beginning of disclosure my love❤,@jimmyjames5514,0,0,this is just the beginning of disclosure my lovered_heart
Zahi Hawass is an ASS ... He's basically a tour guide who has been given the power to protect the tourist traps he created around the Great Pyramids at all cost.,@MikeBaxterABC,0,0,zahi hawass is an ass ... he's basically a tour guide who has been given the power to protect the tourist traps he created around the great pyramids at all cost.
The giants made them before the flood,@jeanniekessler6671,0,0,the giants made them before the flood
"I am reminded  of the Thousand and Thousand of graves under the Canadian Residential Schools, And yet not one body has been found??",@MikeBaxterABC,0,0,"i am reminded  of the thousand and thousand of graves under the canadian residential schools, and yet not one body has been found??"
They say there's a black pyramid underground in Alaska.,@Ninjamlm,0,0,they say there's a black pyramid underground in alaska.
Everybody knows it's Herby Hancock,@griff8356,0,0,everybody knows it's herby hancock
Defund Hawass...The gig is up...,@munimack,0,0,defund hawass...the gig is up...
Now that we know there is a vastly large structure under the pyramid can we get a team put together to go explore that?,@Westpine29,0,0,now that we know there is a vastly large structure under the pyramid can we get a team put together to go explore that?
original vid from youtube channel: project unity,@endeduphere,0,0,original vid from youtube channel: project unity
Large Duracell batteries lmao,@AlexanderJaney,0,0,large duracell batteries lmao
Thats lower than freedom tower,@Billy-v2e,0,0,thats lower than freedom tower
SAR (synthetic aperture radar),@jolespin,0,0,sar (synthetic aperture radarConfusion
"Advanced Stone builders yes, advanced technology no, they did not understand the solar system to be a heliocentric. Any advanced technology would know the workings of the solar system and also know the existence of planets beyond the human eye",@Wells-f9u,0,0,"advanced stone builders yes, advanced technology no, they did not understand the solar system to be a heliocentric. any advanced technology would know the workings of the solar system and also know the existence of planets beyond the human eye"
"Imagine an ancient, technically advanced society. Let's bury this dangerous radioactive waste 600 meters underground, build a monolithic warning structure on top to stop future humans from coming in harms way......2025, BRING IN THE TUNNELLING MACHINES, WE MUST SEE WHAT'S DOWN THERE !",@crouchingwombathiddenquoll5641,0,0,"imagine an ancient, technically advanced society. let's bury this dangerous radioactive waste  meters underground, build a monolithic warning structure on top to stop future humans from coming in harms way......, bring in the tunnelling machines, we must see what's down there !"
Control of the people with lies we are not of this world seven gods made us,@StuartjohnHillier,0,1,control of the people with lies we are not of this world seven gods made us
Bring Graham and Randall!!!!,@gaawn,0,0,bring graham and randall!!!!
Zahi Hawass needs to step aside.  He has been preventing discoveries for too long!,@FreedomEveryWay,0,0,zahi hawass needs to step aside.  he has been preventing discoveries for too long!
"IF those coils shapes are constructed out of metal, and not just stone or cutouts, then our entire understanding of history will have been obliterated with one discovery.",@unnamed6419,27,3,"if those coils shapes are constructed out of metal, and not just stone or cutouts, then our entire understanding of history will have been obliterated with one discovery."
"Joe Rogan, conspiracy addict and in love with fake news.",@nathancampagna4331,0,0,"joe rogan, conspiracy addict and in love with fake news."
"Something tells me that something bad is going to happen in the world and they want to distract the world with this news. Don't get me wrong I believe this is true they have  always known it, but why tell the world until now?",@alexizreyes3663,0,0,"something tells me that something bad is going to happen in the world and they want to distract the world with this news. don't get me wrong i believe this is true they have  always known it, but why tell the world until now?"
I'd be looking at the rest of the pyramids and other structures around the globe.,@robertcourtney5394,0,0,i'd be looking at the rest of the pyramids and other structures around the globe.
It wasn't lidar so that's not the best start.,@AlisonBardo,1,0,it wasn't lidar so that's not the best start.
I found out I am myself a pyramid while homeless living in a car for 3 years and pushing myself past my limits walking and running 100s to 1000s of miles  I connected to this special energy that I can now not get enough of,@justinkahl6546,0,1,i found out i am myself a pyramid while homeless living in a car for  years and pushing myself past my limits walking and running s to s of miles  i connected to this special energy that i can now not get enough of
So I guess Stargate was actually a documentary.,@denofwolves1969,0,0,so i guess stargate was actually a documentary.
100% pyramids are power plants ment to power something that we haven't yet figured out...the missing gold tip on top is another missing element,@silviutudorescu8114,0,0,% pyramids are power plants ment to power something that we haven't yet figured out...the missing gold tip on top is another missing element
"If this is true, woah dude 😎",@jhonsepulvedo6750,0,0,"if this is true, woah dude smiling_face_with_sunglasses"
Its not lidar. Its all about vibration.,@jasonlloyd3335,0,0,its not lidar. its all about vibration.
"I think ""they"" look like batterys or capacitors!",@TheClintmeister,0,0,"i think ""they"" look like batterys or capacitors!"
How are they only getting around to putting lydar on the pyramids now ??🤔,@QuickSticks8771,0,0,how are they only getting around to putting lydar on the pyramids now ??thinking_face
This research Is made by CORRADO MALANGA ( ITALIAN RESEARCH!) AT LEAST A MENTION YOU SHOULD DO IT!,@antoniofazzini6959,0,0,this research is made by corrado malanga ( italian research!Confusion at least a mention you should do it!
Of course it's nonsense. How would they know when LIDAR doesn't penetrate solid objects?,@astifcaulkinyeras,0,0,of course it's nonsense. how would they know when lidar doesn't penetrate solid objects?
It might be fake: https://www.youtube.com/watch?v=483_rXW33vY,@doesyourdogbite4799,0,0,it might be fake: 
Crappers down in the basement for the workers,@madtownangler,0,0,crappers down in the basement for the workers
Didn't they community note and remove the guys videos from Twitter/X too?,@user-lx9jm1wo3h,0,0,didn't they community note and remove the guys videos from twitter/x too?
There isn't much about pyramids to public yet why is that cause i would love some pov of discovering inside pyramids,@troll_garage,0,0,there isn't much about pyramids to public yet why is that cause i would love some pov of discovering inside pyramids
"If my Grandmother had weels, she would have been a bicycle !!!Synthetic Aperture Radar (SAR) technology, can  only go a view meters in dry soil or sand ! ! ! Let alone thousands of feed. In order to do so you need to apply Ground-Penetrating Radar (GPR) or seismic tomography - big fucking difference.",@festermann,0,0,"if my grandmother had weels, she would have been a bicycle !!!synthetic aperture radar (sarConfusion technology, can  only go a view meters in dry soil or sand ! ! ! let alone thousands of feed. in order to do so you need to apply ground-penetrating radar (gprConfusion or seismic tomography - big fucking difference."
I reckon the Nephilim built these structures#chuckmissler,@xtnese,0,0,i reckon the nephilim built these structures#chuckmissler
Zahi Hawass is a joke !,@mehdihaffoudhi,0,0,zahi hawass is a joke !
Prove that these were for energy?,@sniforgeforger9432,0,0,prove that these were for energy?
For the record: radar can't penetrate past 3 meters and they're saying 2000m. So be on the fence.,@ha-kh7ef,2,1,for the recorTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry radar can't penetrate past  meters and they're saying m. so be on the fence.
Had Doppler radar since the 50s and your telling me they just found it fucking lies on top of lies,@joellerose2473,0,0,had doppler radar since the s and your telling me they just found it fucking lies on top of lies
Mind-blowing stuff. The idea that there are hidden structures beneath the pyramids makes you question everything we thought we knew about ancient history. Loved this convo.,@ShowtimewithAi,7,1,mind-blowing stuff. the idea that there are hidden structures beneath the pyramids makes you question everything we thought we knew about ancient history. loved this convo.
"It's not LIDAR though, then Joe laughs off the correct distinction. These things matter. Dude needs to get back on track.",@noinfo7492,0,0,"it's not lidar though, then joe laughs off the correct distinction. these things matter. dude needs to get back on track."
"Most don't know here that Graham hancock a few years back asked corrado malanga, one of the authors of the paper, if he could have access to the SAR to look into things, and corrado said no because in the past they argued over other stuff. So yeah, graham already knew the authors and the technology 1:48",@syyylvo,0,0,"most don't know here that graham hancock a few years back asked corrado malanga, one of the authors of the paper, if he could have access to the sar to look into things, and corrado said no because in the past they argued over other stuff. so yeah, graham already knew the authors and the technology :"
HANCOCK & CARLSON - ASSEMBLE!,@goodvibez5850,0,0,hancock & carlson - assemble!
These structures were used to terraform earth 200 million years ago.,@igorcosta,0,0,these structures were used to terraform earth  million years ago.
Dig dammit Dig .,@Chopped_cheese,0,0,dig dammit dig .
Buffalo Springfield 🐃 ❤,@ScottMaytham,0,0,buffalo springfield water_buffalo red_heart
They have to Dig,@Chopped_cheese,0,0,they have to dig
"It's definitely the biggest cover-up in Global History, and it's only March madness.",@ScottMaytham,0,0,"it's definitely the biggest cover-up in global history, and it's only march madness."
This is fake. Not real.,@aristotlekumpis7095,0,0,this is fake. not real.
bros wearing a sleep token shirt 🤘,@mawkmuir193,0,0,bros wearing a sleep token shirt sign_of_the_horns
so.. nobodys noticed that the time that these researchers are properly announcing this coincides with APRIL FOOLS DAY?,@jamskof,0,0,so.. nobodys noticed that the time that these researchers are properly announcing this coincides with april fools day?
Entrance to the kingdom of Gods,@zuluwarriorwithsomepower614,1,0,entrance to the kingdom of gods
The pyramids might be the door to Hollow Earth as Dolores Canon talks about in her books,@abdulmananazad6685,0,0,the pyramids might be the door to hollow earth as dolores canon talks about in her books
The reason this report is bogus is; The technical limitations of the radar can only penetrate 10 meters at the most. You have seen the equipment that looks like a lawn mower and shoots a blank shotgun shell into the earth. This cannot penetrate deep enough to support these claims!!!!!! This report of pillars being hundreds of meters deep is BULL$HIT. Sorry,@bassplayersayer,0,0,the reason this report is bogus is; the technical limitations of the radar can only penetrate  meters at the most. you have seen the equipment that looks like a lawn mower and shoots a blank shotgun shell into the earth. this cannot penetrate deep enough to support these claims!!!!!! this report of pillars being hundreds of meters deep is bull$hit. sorry
This is bullshit unfortunately,@swooooop,0,0,this is bullshit unfortunately
Joe Rogan believe anything,@goofylarry2277,0,0,joe rogan believe anything
I reckon people already knew about this.,@ketovoreking5440,0,0,i reckon people already knew about this.
Egyptology is riddled with confirmation bias. Nothing will ever be acknowledged that they can't fit into their bias.,@greyfoxzero,0,0,egyptology is riddled with confirmation bias. nothing will ever be acknowledged that they can't fit into their bias.
so none of this is in the actual scan date of the pyramids recently..... hahah flagged for fake news.,@Timbodacious,0,0,so none of this is in the actual scan date of the pyramids recently..... hahah flagged for fake news.
Real happy for all the mouth noises from Joe,@3v3ryd4yw1nn1n6,0,0,real happy for all the mouth noises from joe
"I don't know, I know this is buzzing the internet... but it seems kind of fake to me... :(",@ignaciovecino,0,0,"i don't know, i know this is buzzing the internet... but it seems kind of fake to me... Frown_sad_andry_or_pouting"
I've been knowing this since I Astral projected to eygpt in 2017,@9andora9,0,0,i've been knowing this since i astral projected to eygpt in 
Jay Anderson looks like a Jeremy Corbell type lmao. Not buying it.,@Magneticitist,0,0,jay anderson looks like a jeremy corbell type lmao. not buying it.
"What most revolts in people as you are not looking for sources before. The study of the SAR of this publication that went through peer checks was the moment that verified the inside of the pyramids and already showed what we knew.  This research came out in 2022 .. but why now?  Because in a conference with this Nicole, the Corra Malanga who is Ufologus and Chemical, so neither archaeologist or Egyptologist he is and on the internet is as if he were a university archaeologist being a lie .. Anyway.  In this closed event they presented the press release and they were totally unimaginable things and without any peer evaluation.  That is, people are falling in a tale of the carochinha of an ufologist who already has several books published years ago speaking in the belief of underground cities in the pyramid and saying that the pyramid was a huge antenna!  Please guys guys, let's inform ourselves before falling into any chat",@FeAbbady,1,0,"what most revolts in people as you are not looking for sources before. the study of the sar of this publication that went through peer checks was the moment that verified the inside of the pyramids and already showed what we knew.  this research came out in  .. but why now?  because in a conference with this nicole, the corra malanga who is ufologus and chemical, so neither archaeologist or egyptologist he is and on the internet is as if he were a university archaeologist being a lie .. anyway.  in this closed event they presented the press release and they were totally unimaginable things and without any peer evaluation.  that is, people are falling in a tale of the carochinha of an ufologist who already has several books published years ago speaking in the belief of underground cities in the pyramid and saying that the pyramid was a huge antenna!  please guys guys, let's inform ourselves before falling into any chat"
"This isn't insane. None of this has been verified by anyone freaking reputable so it's just bullshit made up conclusions. Come back to me when someone decent reports on it. This is all stemming from crap a few years ago from ""Infowars"" and people as usual expanded on it without having any scientific basis. I believe there's a lot more going on than we know or understand, but FFS why is it that the only ones who are the ""experts"" are also complete crackpot rejects? Get back to me when you have anything concrete, scientific and not anecdotal",@jollyroger2012,0,0,"this isn't insane. none of this has been verified by anyone freaking reputable so it's just bullshit made up conclusions. come back to me when someone decent reports on it. this is all stemming from crap a few years ago from ""infowars"" and people as usual expanded on it without having any scientific basis. i believe there's a lot more going on than we know or understand, but ffs why is it that the only ones who are the ""experts"" are also complete crackpot rejects? get back to me when you have anything concrete, scientific and not anecdotal"
and theyre still going to charge us for energy. if it deals with that.,@Ap2racer,0,0,and theyre still going to charge us for energy. if it deals with that.
Aren't we in the U.S.? Why do I always have to convert meters to feet in these types of discussions? LOL,@sciorty74,0,0,aren't we in the u.s.? why do i always have to convert meters to feet in these types of discussions? lol
It looks like they were used to support the weight of the pyramids.,@shoresd1,0,0,it looks like they were used to support the weight of the pyramids.
The pyramids predate humanity,@LonnieBoy,0,0,the pyramids predate humanity
Hiding truth of our history and our origins is part of the process to keep us all enslaved.  If you think this is conspiracy then you've been sleeping all your life my friend.,@Enoch9500bc,0,0,hiding truth of our history and our origins is part of the process to keep us all enslaved.  if you think this is conspiracy then you've been sleeping all your life my friend.
The pyramids were originally gold plated with quartz capstones. They also found chemicals in multiple shafts with electromagnetic properties. All the evidence points to the pyramids being power generating structures.,@jasonwilliams936,0,0,the pyramids were originally gold plated with quartz capstones. they also found chemicals in multiple shafts with electromagnetic properties. all the evidence points to the pyramids being power generating structures.
To think they are just now using radar to see under the pyramids is redicious i bkeieve they have known for centuries whats u der the pyramids they just are now releasing the information,@clayromero4733,0,0,to think they are just now using radar to see under the pyramids is redicious i bkeieve they have known for centuries whats u der the pyramids they just are now releasing the information
Great news but nothing will change and the elites and their small hat masters will have us by the balls until we die. The last time we could have been saved was by the Austrian Painter.,@ShawterBlitz,0,0,great news but nothing will change and the elites and their small hat masters will have us by the balls until we die. the last time we could have been saved was by the austrian painter.
Meanwhile Graham Hancock be like: 🔥,@amarpapemelanated9821,0,0,meanwhile graham hancock be like: fire
If this is true then the other pyramid across the world may also have the same secrets,@erickharran4995,0,0,if this is true then the other pyramid across the world may also have the same secrets
"❤SO, what is the point of putting this story out if it is not true? I am not making a judgment, I am merely wondering why go through the trouble? Fame, Money, some nefarious purpose? Thoughts? ❤",@Casandratoo,0,0,"red_heartso, what is the point of putting this story out if it is not true? i am not making a judgment, i am merely wondering why go through the trouble? fame, money, some nefarious purpose? thoughts? red_heart"
Who knows what is true?,@Casandratoo,0,0,who knows what is true?
"There is nothing under the pyramids because they were built on a solid rocky plateau. In addition, the method of placing cylinders under the building is not the method of the ancient Egyptians. I also want to inform you that we have more than 200 pyramids in Egypt, some of which are almost destroyed, and there is nothing under these pyramids. The Egyptian Ministry of Antiquities has denied the existence of anything under the pyramids.",@monagallal9297,2,0,"there is nothing under the pyramids because they were built on a solid rocky plateau. in addition, the method of placing cylinders under the building is not the method of the ancient egyptians. i also want to inform you that we have more than  pyramids in egypt, some of which are almost destroyed, and there is nothing under these pyramids. the egyptian ministry of antiquities has denied the existence of anything under the pyramids."
"Oh here we go, tweedle dee and tweedle dum of the bro cast world...",@teddyarcher3957,0,0,"oh here we go, tweedle dee and tweedle dum of the bro cast world..."
"Earth energy reactors similar to our nuclear reactors throwing wireless energy on certain kilometers area ,",@navmessy17,0,0,"earth energy reactors similar to our nuclear reactors throwing wireless energy on certain kilometers area ,"
"Almost not covered by Msm, it says it all!",@mango0161,0,0,"almost not covered by msm, it says it all!"
Doomsday bunkers or a prison,@Bob-Cat-Willy,0,0,doomsday bunkers or a prison
Yeh but they could just be making anything up or simply be wrong.,@9Justo,0,0,yeh but they could just be making anything up or simply be wrong.
Big ass battery. 🙂,@sunfish7021,0,0,big ass battery. slightly_smiling_face
This is what Rogan is good for. Proliferating unsubstantiated claims. He'll put forth any claim anybody makes as true and his general comment is whhooooaaaaa.  Complete inability to to distinguish truth from half-truth or suspect.,@johnhausmann2391,0,1,this is what rogan is good for. proliferating unsubstantiated claims. he'll put forth any claim anybody makes as true and his general comment is whhooooaaaaa.  complete inability to to distinguish truth from half-truth or suspect.
So we finally are gonna discover the fact that the pyramids are actaully an underground parking garage,@GeraldFordsMom,1,0,so we finally are gonna discover the fact that the pyramids are actaully an underground parking garage
hey joe not all chiros are douchebags,@YoungsvilleChiropracticCenter,0,0,hey joe not all chiros are douchebags
"Wow, that graph looks like some Forbidden Planet type stuff. Ain't technology great. 😁 Things like lidar or whatever the technical name for it is, could end up turning ancient history upside down. Hawass is an archaeologist as well. Pretty much the leading archaeologist or has been in the past, in Egypt. Let's see pictures of the telemetry or whatever it's called, not graphs, the real evidence.",@theycallmehoipilloi5495,0,0,"wow, that graph looks like some forbidden planet type stuff. ain't technology great. grinning_face_with_smiling_eyes things like lidar or whatever the technical name for it is, could end up turning ancient history upside down. hawass is an archaeologist as well. pretty much the leading archaeologist or has been in the past, in egypt. let's see pictures of the telemetry or whatever it's called, not graphs, the real evidence."
Rember what im about to tell you. If they were to take a 10 square mile area around giza and remove 1 kilometer  deep of sand the world would be changed forever.,@noclu4u384,0,0,rember what im about to tell you. if they were to take a  square mile area around giza and remove  kilometer  deep of sand the world would be changed forever.
"I've been telling people for years . The pyramids are giant  ""NODES"". for power transmission.",@noclu4u384,0,0,"i've been telling people for years . the pyramids are giant  ""nodes"". for power transmission."
Why is ChatGPT denying this?,@discorabbit,0,0,why is chatgpt denying this?
I keep hearing people call it LiDAR and even SONAR. Synthetic Aperture RADAR (SAR) Doppler Tomography which is a relatively new technology.,@user-245er4ud,0,0,i keep hearing people call it lidar and even sonar. synthetic aperture radar (sarConfusion doppler tomography which is a relatively new technology.
I call bullshit on that,@mathewber2782,0,0,i call bullshit on that
Dude is a sleep token fan 😃,@CoDnChill,0,0,dude is a sleep token fan smiling_face_with_open_mouth
Free energy generator. Just a different kind.,@ZebLewis,0,0,free energy generator. just a different kind.
You all know this is a hoax right? Nothing to see here! Really think podcasts should do research before they start saying its real!,@craignash6621,0,0,you all know this is a hoax right? nothing to see here! really think podcasts should do research before they start saying its real!
why tf is joe rogan talking bout this with an ex pickup artist,@Th-tg4zm,2,0,why tf is joe rogan talking bout this with an ex pickup artist
The aliens will ask the egyptians for reparation checks over this.,@steph4050,2,0,the aliens will ask the egyptians for reparation checks over this.
Tesla coils for electricity production,@fretman40,0,0,tesla coils for electricity production
"Joe Rogan wrong again.  They didn't use lydar.  And the tech they did use can't read 2 kilometers under ground.  I'm not refuting the whole paper, but it wasn't peer reviewed.  I would love for this story to be true but this is like the UFO videos from a few years back.  Hyped initially that turned into nothing in the end.  We'll see.  Also I read how the data isn't a nice picture like you see on these videos and I read there's many ways the data can be interpreted.",@1AvrgJoe,0,0,"joe rogan wrong again.  they didn't use lydar.  and the tech they did use can't read  kilometers under ground.  i'm not refuting the whole paper, but it wasn't peer reviewed.  i would love for this story to be true but this is like the ufo videos from a few years back.  hyped initially that turned into nothing in the end.  we'll see.  also i read how the data isn't a nice picture like you see on these videos and i read there's many ways the data can be interpreted."
"If these findings are truly legit it will change everything we think we know about Egypt.However, as far as digging down to see these discoveries. I wouldn't expect this anytime soon...",@JB-1138,0,0,"if these findings are truly legit it will change everything we think we know about egypt.however, as far as digging down to see these discoveries. i wouldn't expect this anytime soon..."
why is it a side picture? how does that work??,@drsnapplepepper,0,0,why is it a side picture? how does that work??
Those are batteries it is a solar charger,@MiyamotoMusashi9,0,0,those are batteries it is a solar charger
