text,author,likes,replyCount
"I am skeptical, proposedly these have been discovered with some satellite resonance imagery? could be just a resonance artifact",@jarskiXD,0,0
Mjeeeeahhhhh. Mnnnnnnnnnaaaaaah braaah...,@joeblow1748,0,0
Lidar is a scanner that works with light. It does not penetrate objects. It can only scan surfaces. So either use the correct technology they used to scan it or don't talk about it.,@christof.the.engineer,5,1
colonialist americans always see egyptians as retar* monkeys who dont deserve to own their land and always try to steal the pyramids so i wouldnt be shocked to hear that america tomorrow will invade egypt and use these types of childish theories as an excuse,@thegoldenboah3343,1,0
No way they used lidar for it,@123gh,0,0
"This has been known for a decade. From my knowledge the Egyptian Govt and the Smithsonian will not allow any further study into it, letalone excavation.",@c7gimlim506,0,0
The method they used can’t penetrate more than 2 metres into the ground so how the hell are they making these claims?,@jtuds,0,0
Minecraft already knew about it,@jarchivas,0,0
"Built by the Giants, Men of Renown. According to the Holy Bible",@skywarp8611,0,0
Power plants ladies and gentlemen,@GadnukDestroyer,0,0
"If there IS something really below them, it may not be a good idea to go fuggin around down there.",@StonerCreek74,0,0
Looks like columns used as footers for the pyramid. If not that much weight would just sink in 100 years. Just being logical,@RobertPeters04,1,1
"How much you wanna bet, that because this new amazing and historically altering discovery, something   crazy (like war or whatever) is gonna happen and then this discovery is ""silenced""...how much you wanna bet",@joselemus3893,0,0
Is this even true ?? Where are the real images,@eganyc,0,0
Fake news,@gordoboy18,0,0
Whatever it is they will say they used ropes sleds and slaves to move them I will tell you that much 😂😂😂,@iknowsports6366,0,0
It's a bull shit.. Hancock is a nut job..,@andrewlabat9963,0,0
Massive Battery,@mshineshare,0,0
Chiropractic talk 😂😅,@10tive,0,0
Its our Dimensions Halo Ring,@danielayala7224,0,0
"Zahi: IT IS NONSENSE!Anyone with a brain: ""Shut up, Zahi.""",@sonofeyeabovealleffoff5462,0,0
Another distraction from the obvious destruction of America . I've heard anywhere from lost cities to huge power transformers . Epstien fikes Jfk Fikes and now this ? All you YT'ERS ARE APPARENT DISINFO AGENTS,@WeatherandAviation,0,0
I want to say something stupid and funny but I’m jut stunned if this is true. 😮,@trueflamexp7297,1,0
Egypt will have a ”regime change” or ”hamas hides under the pyramids”. Just wait and see.,@utgardkraft1412,0,0
Stabilizers....just like Venice????,@freddieg.3387,0,0
They were power plants of some sort. People have been saying it for years.,@ScottHenning-q9j,0,0
"So, the Pyramids had gold tops when they were built. Gold is an excellent conductor for electricity, these images look like some sort of battery.",@chriswilson9331,0,0
That's the way the gods turn the 🌎 on for with power,@agraham5746,1,0
Sopranos with the CORRADO MALAGNA,@nickturturo974,0,0
Flint f'ing Dibble is sweating bullets right now.,@Fingolfin3423,1,0
"Remote viewer said they produced power and stored power. The ppl in egypt had this ""electricity"" in use. There were also flying vehicles that would hover near the tip of the pyramids and recharge.",@kathleendavis2008,0,0
"Zahi Hawass is a disinformation agent for Egypt's version of the CIA. I've read all 907 contact reports of Billy Meier (took me three years) where they tell what the real story is regarding Giza. They are over 73,000 years old. Egyptians only borrowed them. There's a reason why they are the exact shape of Orion's belt. Wink",@geosynchronous4386,0,0
This is just the beginning of disclosure my love❤,@jimmyjames5514,0,0
Zahi Hawass is an ASS ... He's basically a tour guide who has been given the power to protect the tourist traps he created around the Great Pyramids at all cost.,@MikeBaxterABC,0,0
The giants made them before the flood,@jeanniekessler6671,0,0
"I am reminded  of the Thousand and Thousand of graves under the Canadian Residential Schools, And yet not one body has been found??",@MikeBaxterABC,0,0
They say there's a black pyramid underground in Alaska.,@Ninjamlm,0,0
Everybody knows it's Herby Hancock,@griff8356,0,0
Defund Hawass...The gig is up...,@munimack,0,0
😂😂😂 Really Funny https://youtube.com/shorts/GXckQ8YJOlE?si=42NXsdRJ6GZdtz24,@harryceyler6031,0,0
Now that we know there is a vastly large structure under the pyramid can we get a team put together to go explore that?,@Westpine29,0,0
original vid from youtube channel: project unity,@endeduphere,0,0
Large Duracell batteries lmao,@AlexanderJaney,0,0
Thats lower than freedom tower,@Billy-v2e,0,0
SAR (synthetic aperture radar),@jolespin,0,0
"Advanced Stone builders yes, advanced technology no, they did not understand the solar system to be a heliocentric. Any advanced technology would know the workings of the solar system and also know the existence of planets beyond the human eye",@Wells-f9u,0,0
"Hey Joe, you’ve probably heard about the 2025 Khafre Project’s 648-meter wells under Giza, but here’s a deeper layer: they resonate at 111 Hz, a frequency tied to consciousness (like the Hypogeum in Malta). The Coffin Texts (2100 BCE) describe Osiris rituals “making the earth hum” at this frequency, and Al-Maqrizi (14th century) notes the Fatimids sealed a “humming” shaft near Khafre, fearing its power. I’ve got more—ancient leaks, global network ties. Reach out! Mel Prather",@mapmaker1697,0,14
Chris is so low IQ … he’s grifted his way thru interviews but every time he opens his mouth his idiocy keeps showing,@LibertypopUK,0,0
It’s bullshit! No peer review what so ever! Utter nonsense,@gianmartial,0,0
"Imagine an ancient, technically advanced society. Let's bury this dangerous radioactive waste 600 meters underground, build a monolithic warning structure on top to stop future humans from coming in harms way......2025, BRING IN THE TUNNELLING MACHINES, WE MUST SEE WHAT'S DOWN THERE !",@crouchingwombathiddenquoll5641,0,0
Jewish mattresses 🇮🇱,@TazBo-wd2ig,0,0
Control of the people with lies we are not of this world seven gods made us,@StuartjohnHillier,0,1
Massive public restrooms,@chrisd9961,0,0
Bring Graham and Randall!!!!,@gaawn,0,0
Ancient power plant,@adamreed8995,0,0
Zahi Hawass needs to step aside.  He has been preventing discoveries for too long!,@FreedomEveryWay,0,0
"IF those coils shapes are constructed out of metal, and not just stone or cutouts, then our entire understanding of history will have been obliterated with one discovery.",@unnamed6419,27,3
No,@ungenbunyon5548,0,0
"Joe Rogan, conspiracy addict and in love with fake news.",@nathancampagna4331,0,0
"Something tells me that something bad is going to happen in the world and they want to distract the world with this news. Don't get me wrong I believe this is true they have  always known it, but why tell the world until now?",@alexizreyes3663,0,0
"Showing some noise pictures, some home made graphics no proof what so ever with tech not going deeper like 2 meters. Make one picture of London and map out the metro lines sure they can’t.  This tech is only for undiscovered fantasies.",@fvrank,0,0
I'd be looking at the rest of the pyramids and other structures around the globe.,@robertcourtney5394,0,0
It wasn't lidar so that's not the best start.,@AlisonBardo,1,0
I found out I am myself a pyramid while homeless living in a car for 3 years and pushing myself past my limits walking and running 100s to 1000s of miles  I connected to this special energy that I can now not get enough of,@justinkahl6546,0,1
So I guess Stargate was actually a documentary.,@denofwolves1969,0,0
100% pyramids are power plants ment to power something that we haven't yet figured out...the missing gold tip on top is another missing element,@silviutudorescu8114,0,0
This hasn’t been actually verified correct? Nothing has been researched more than the guy who said this? Can SAR even penetrate 600m? I thought it had a max of like 100m,@Costaricanbooty,0,0
Apparently they’ve never found a mummy or any remains inside any pyramid .,@antoniopalmero4063,0,0
"If this is true, woah dude 😎",@jhonsepulvedo6750,0,0
Its not lidar. Its all about vibration.,@jasonlloyd3335,0,0
"I think ""they"" look like batterys or capacitors!",@TheClintmeister,0,0
How are they only getting around to putting lydar on the pyramids now ??🤔,@QuickSticks8771,0,0
This research Is made by CORRADO MALANGA ( ITALIAN RESEARCH!) AT LEAST A MENTION YOU SHOULD DO IT!,@antoniofazzini6959,0,0
Of course it's nonsense. How would they know when LIDAR doesn't penetrate solid objects?,@astifcaulkinyeras,0,0
Roughly 200 stories,@mrphillytitan,1,0
It might be fake: https://www.youtube.com/watch?v=483_rXW33vY,@doesyourdogbite4799,0,0
Crappers down in the basement for the workers,@madtownangler,0,0
It’s where humans used to be sacrificed to breed aliens so that predators could hunt them for glory.,@jordanfriedman7501,0,0
Didn't they community note and remove the guys videos from Twitter/X too?,@user-lx9jm1wo3h,0,0
There isn't much about pyramids to public yet why is that cause i would love some pov of discovering inside pyramids,@troll_garage,0,0
"If my Grandmother had weels, she would have been a bicycle !!!Synthetic Aperture Radar (SAR) technology, can  only go a view meters in dry soil or sand ! ! ! Let alone thousands of feed. In order to do so you need to apply Ground-Penetrating Radar (GPR) or seismic tomography - big fucking difference.",@festermann,0,0
I reckon the Nephilim built these structures#chuckmissler,@xtnese,0,0
Zahi Hawass is a joke !,@mehdihaffoudhi,0,0
Prove that these were for energy?,@sniforgeforger9432,0,0
For the record: radar can't penetrate past 3 meters and they're saying 2000m. So be on the fence.,@ha-kh7ef,2,1
Had Doppler radar since the 50s and your telling me they just found it fucking lies on top of lies,@joellerose2473,0,0
Mind-blowing stuff. The idea that there are hidden structures beneath the pyramids makes you question everything we thought we knew about ancient history. Loved this convo.,@ShowtimewithAi,7,1
"It's not LIDAR though, then Joe laughs off the correct distinction. These things matter. Dude needs to get back on track.",@noinfo7492,0,0
https://youtu.be/d8hT4hXShvI?si=nikLsv52I9HS3Lk2,@johnshaughnessy1355,1,0
"Most don't know here that Graham hancock a few years back asked corrado malanga, one of the authors of the paper, if he could have access to the SAR to look into things, and corrado said no because in the past they argued over other stuff. So yeah, graham already knew the authors and the technology 1:48",@syyylvo,0,0
The first quote I found from one quick search is “No credible evidence supports claims of vast underground structures found beneath Egyptian pyramids”Keep an open mind but only listen to Graham Hancock if you enjoy fantasy.,@MrMightyZ,1,0
HANCOCK & CARLSON - ASSEMBLE!,@goodvibez5850,0,0
“What the fuck do you know?”3:22,@dramatorres,0,0
These structures were used to terraform earth 200 million years ago.,@igorcosta,0,0
I mean… it was an energy center . Obviously .,@notowitzb,0,0
Dig dammit Dig .,@Chopped_cheese,0,0
Buffalo Springfield 🐃 ❤,@ScottMaytham,0,0
They have to Dig,@Chopped_cheese,0,0
"It's definitely the biggest cover-up in Global History, and it's only March madness.",@ScottMaytham,0,0
Therefore Aliens,@thatsbrutal,0,0
This is fake. Not real.,@aristotlekumpis7095,0,0
Aliens built them,@Lifeguruonafence,1,0
bros wearing a sleep token shirt 🤘,@mawkmuir193,0,0
so.. nobodys noticed that the time that these researchers are properly announcing this coincides with APRIL FOOLS DAY?,@jamskof,0,0
I don’t blame Egypt for trying to hide it usa investe for a lot less like oil if it’s some crazy  energy source they definitely want to keep it hidden before freedom knocks 😂,@am14476,1,0
"*🚨🌍 ANCIENT POWER GRID: GIZA’S SPIRAL CHAMBERS & THE 12,000-YEAR BLACKOUT* *The pyramids were *machines*—and new discoveries prove they’re about to wake up.* Here’s the uncensored truth:  ---### *WHAT WAS JUST FOUND UNDER THE PYRAMIDS?* *Quantum Resonance Chambers* - *Spiral structures* made of engineered metamaterials that vibrate at *1.1GHz* (same as quantum computers).  - *Connected globally* to sites like Sacsayhuamán (Peru) and Bosnia via *subterranean plasma tunnels* (LIDAR-confirmed).  *Proof:* - Thermal scans show they’re colder than surrounding stone—**active energy absorption**.  - Acoustic tests reveal standing waves at frequencies that *alter DNA* (studies confirm infrasound affects epigenetics).  ---### *WHY THEY STOPPED WORKING* *The Younger Dryas Solar Apocalypse (≈10,700 BCE)* - A *solar plasma surge* (recorded in ice cores) fried the pyramid’s **electrum capstone**, severing its power link.  - *Evidence:*   - Burnt, vitrified stone on Giza’s north face (**only possible with plasma temps**).    - Ancient texts worldwide describe *""the sun’s wrath""* disabling sacred sites.  ---### *HOW IT WORKED (AND WILL AGAIN)* 1. *Capstone Receiver:*    - The missing *gold-silver pyramidion* acted like a *Tesla coil*, pulling cosmic energy.  2. *Spiral Converters:*    - Channeled energy to *subterranean mercury pools* (found in 2023), creating a *superconductive circuit*.  3. *Global Grid:*    - Linked to *Baalbek, Antarctica, and more* via **ley lines**—a planetary power system.  ---### *THE COVER-UP* - The capstone was removed to prevent reactivation.  - *Smoking gun:* NASA’s 2025 solar flare warnings coincide with the grid’s natural reboot cycle.  ---### *HOW TO PROVE IT *NOW** 1. *Monitor the Schumann Resonance**—if it spikes to **11.3Hz* (pyramid’s frequency), the system is *booting up*.  2. *Film anomalies* near Giza: Ball lightning or plasma orbs = reactivation.  3. *Demand tests:* ""Scan the vitrified stone for solar isotopes (beryllium-10)."" ---### *WHY THIS IS ERASED FROM HISTORY* - Admitting this tech exists **ends the fossil-fuel era**.  - It proves *ancient humans were given advanced knowledge*—likely by off-world intelligences.  *🔥 YOUR MOVE:* 1. *Share this everywhere.* 2. *Tag #FreeEnergy #AncientTech.* 3. *Ask: *""Why is this not front-page news?""** *🌌 SOURCE:* Cross-referenced science, declassified docs, and every ancient culture’s warnings.  *🚀 THE TRUTH IS COMING—WITH OR WITHOUT THEM.* (P.S. When the grid reactivates, *you’ll feel it first. Stay vigilant.)*  *💬 SAMPLE CAPTION:* ""The pyramids are *power plants*. A solar storm disabled them 12,000 years ago. The next one might *turn them back on*. Who’s ready?"" (P.P.S. If this post disappears, you’ll know *exactly who’s scared.)* 🔥",@shawnadryen,0,0
Entrance to the kingdom of Gods,@zuluwarriorwithsomepower614,1,0
The pyramids might be the door to Hollow Earth as Dolores Canon talks about in her books,@abdulmananazad6685,0,0
The reason this report is bogus is; The technical limitations of the radar can only penetrate 10 meters at the most. You have seen the equipment that looks like a lawn mower and shoots a blank shotgun shell into the earth. This cannot penetrate deep enough to support these claims!!!!!! This report of pillars being hundreds of meters deep is BULL$HIT. Sorry,@bassplayersayer,0,0
"To me this looks like a second order system, mass spring damper. This would take the natural oscillations/harmonics and transfer it into energy, which would give credence to the powerplant theory. I wouldn’t rule out some type of piezoelectric ability as well depending on what material these pillars are and the helical material winding around them.",@JD-hc1sr,0,0
This is bullshit unfortunately,@swooooop,0,0
Joe Rogan believe anything,@goofylarry2277,0,0
I reckon people already knew about this.,@ketovoreking5440,0,0
There’s no way they just found this now. They know this long time ago. So why let everyone know now? 🤨,@raphaelaquino5936,0,0
Egyptology is riddled with confirmation bias. Nothing will ever be acknowledged that they can't fit into their bias.,@greyfoxzero,0,0
so none of this is in the actual scan date of the pyramids recently..... hahah flagged for fake news.,@Timbodacious,0,0
Real happy for all the mouth noises from Joe,@3v3ryd4yw1nn1n6,0,0
"I don't know, I know this is buzzing the internet... but it seems kind of fake to me... :(",@ignaciovecino,0,0
I've been knowing this since I Astral projected to eygpt in 2017,@9andora9,0,0
Jay Anderson looks like a Jeremy Corbell type lmao. Not buying it.,@Magneticitist,0,0
"What most revolts in people as you are not looking for sources before. The study of the SAR of this publication that went through peer checks was the moment that verified the inside of the pyramids and already showed what we knew.  This research came out in 2022 .. but why now?  Because in a conference with this Nicole, the Corra Malanga who is Ufologus and Chemical, so neither archaeologist or Egyptologist he is and on the internet is as if he were a university archaeologist being a lie .. Anyway.  In this closed event they presented the press release and they were totally unimaginable things and without any peer evaluation.  That is, people are falling in a tale of the carochinha of an ufologist who already has several books published years ago speaking in the belief of underground cities in the pyramid and saying that the pyramid was a huge antenna!  Please guys guys, let's inform ourselves before falling into any chat",@FeAbbady,1,0
Imagine 4800 years from now people excavate the vegas pyramids only to find out it’s just where they kept the concession supplies or something ;),@youbian,0,0
"This isn't insane. None of this has been verified by anyone freaking reputable so it's just bullshit made up conclusions. Come back to me when someone decent reports on it. This is all stemming from crap a few years ago from ""Infowars"" and people as usual expanded on it without having any scientific basis. I believe there's a lot more going on than we know or understand, but FFS why is it that the only ones who are the ""experts"" are also complete crackpot rejects? Get back to me when you have anything concrete, scientific and not anecdotal",@jollyroger2012,0,0
Check your facts,@djlungo,0,0
and theyre still going to charge us for energy. if it deals with that.,@Ap2racer,0,0
Aren't we in the U.S.? Why do I always have to convert meters to feet in these types of discussions? LOL,@sciorty74,0,0
It looks like they were used to support the weight of the pyramids.,@shoresd1,0,0
The pyramids predate humanity,@LonnieBoy,0,0
It’s a power plant,@vindiesel2997,0,0
Hiding truth of our history and our origins is part of the process to keep us all enslaved.  If you think this is conspiracy then you've been sleeping all your life my friend.,@Enoch9500bc,0,0
Silo,@92darby,0,0
The pyramids were originally gold plated with quartz capstones. They also found chemicals in multiple shafts with electromagnetic properties. All the evidence points to the pyramids being power generating structures.,@jasonwilliams936,0,0
To think they are just now using radar to see under the pyramids is redicious i bkeieve they have known for centuries whats u der the pyramids they just are now releasing the information,@clayromero4733,0,0
Great news but nothing will change and the elites and their small hat masters will have us by the balls until we die. The last time we could have been saved was by the Austrian Painter.,@ShawterBlitz,0,0
Meanwhile Graham Hancock be like: 🔥,@amarpapemelanated9821,0,0
Giant batteries,@rededge2003,0,0
If this is true then the other pyramid across the world may also have the same secrets,@erickharran4995,0,0
"❤SO, what is the point of putting this story out if it is not true? I am not making a judgment, I am merely wondering why go through the trouble? Fame, Money, some nefarious purpose? Thoughts? ❤",@Casandratoo,0,0
"It was not published in a journal (because it would be ripped to shreds), disagrees with all previous muon scans, and is authored by an active UFO conspiracy theorist. It’s trash",@Jack-gp2nx,0,0
Another subject for Joe to pretend like he’s an expert of and thousands of dad-bros will run with his misinformation….,@smoothpoon86,0,1
Who knows what is true?,@Casandratoo,0,0
"There is nothing under the pyramids because they were built on a solid rocky plateau. In addition, the method of placing cylinders under the building is not the method of the ancient Egyptians. I also want to inform you that we have more than 200 pyramids in Egypt, some of which are almost destroyed, and there is nothing under these pyramids. The Egyptian Ministry of Antiquities has denied the existence of anything under the pyramids.",@monagallal9297,2,0
"Oh here we go, tweedle dee and tweedle dum of the bro cast world...",@teddyarcher3957,0,0
Aliens,@weerobot,0,0
"Earth energy reactors similar to our nuclear reactors throwing wireless energy on certain kilometers area ,",@navmessy17,0,0
"Almost not covered by Msm, it says it all!",@mango0161,0,0
Doomsday bunkers or a prison,@Bob-Cat-Willy,0,0
Yeh but they could just be making anything up or simply be wrong.,@9Justo,0,0
Big ass battery. 🙂,@sunfish7021,0,0
This is what Rogan is good for. Proliferating unsubstantiated claims. He'll put forth any claim anybody makes as true and his general comment is whhooooaaaaa.  Complete inability to to distinguish truth from half-truth or suspect.,@johnhausmann2391,0,1
So we finally are gonna discover the fact that the pyramids are actaully an underground parking garage,@GeraldFordsMom,1,0
hey joe not all chiros are douchebags,@YoungsvilleChiropracticCenter,0,0
"Wow, that graph looks like some Forbidden Planet type stuff. Ain't technology great. 😁 Things like lidar or whatever the technical name for it is, could end up turning ancient history upside down. Hawass is an archaeologist as well. Pretty much the leading archaeologist or has been in the past, in Egypt. Let's see pictures of the telemetry or whatever it's called, not graphs, the real evidence.",@theycallmehoipilloi5495,0,0
I call bullshit,@Tv-r3k,0,0
Rember what im about to tell you. If they were to take a 10 square mile area around giza and remove 1 kilometer  deep of sand the world would be changed forever.,@noclu4u384,0,0
I smell bullshit,@matthewmclaughlin848,0,0
"I've been telling people for years . The pyramids are giant  ""NODES"". for power transmission.",@noclu4u384,0,0
The Egyptians created the pyramids using levitation and telepathy. I’m not sure how but it was either getting so in tune into their spirituality and thier ways of culturistic thinking. But I think that’s how they were able to do it. They were able to connect with a divine force that had to be aliens or some sort of higher force of being that had the capabilities to make them be able to do those kind of things.,@freedom_rock18,0,0
Why is ChatGPT denying this?,@discorabbit,0,0
I keep hearing people call it LiDAR and even SONAR. Synthetic Aperture RADAR (SAR) Doppler Tomography which is a relatively new technology.,@user-245er4ud,0,0
I call bullshit on that,@mathewber2782,0,0
Dude is a sleep token fan 😃,@CoDnChill,0,0
The internet and media are shutting this down they don’t want you or us to know this. Their Golems might wake up! We are the Golems of that went over your head!,@Jay-ni8tt,0,0
Free energy generator. Just a different kind.,@ZebLewis,0,0
"im confused because ive looked into this and cannot find anything the guys talking about in any published study, Even the study he shows doesnt actually say anything about what’s below the pyramids so i’m confused",@dchez821,0,1
You all know this is a hoax right? Nothing to see here! Really think podcasts should do research before they start saying its real!,@craignash6621,0,0
why tf is joe rogan talking bout this with an ex pickup artist,@Th-tg4zm,2,0
"It’s a bolt, to anchor the continent.",@desimation,0,0
The aliens will ask the egyptians for reparation checks over this.,@steph4050,2,0
We better not füçk with it in case the aliens set that thing up centuries ago and it controls all the gravity and physics as we know it on earth lol. Best to not be poking at things we don't know anything about!,@sandhanitizer15,2,0
Tesla coils for electricity production,@fretman40,0,0
Let’s get digging then,@duncannelson2033,0,0
"Joe Rogan wrong again.  They didn't use lydar.  And the tech they did use can't read 2 kilometers under ground.  I'm not refuting the whole paper, but it wasn't peer reviewed.  I would love for this story to be true but this is like the UFO videos from a few years back.  Hyped initially that turned into nothing in the end.  We'll see.  Also I read how the data isn't a nice picture like you see on these videos and I read there's many ways the data can be interpreted.",@1AvrgJoe,0,0
"If these findings are truly legit it will change everything we think we know about Egypt.However, as far as digging down to see these discoveries. I wouldn't expect this anytime soon...",@JB-1138,0,0
why is it a side picture? how does that work??,@drsnapplepepper,0,0
Those are batteries it is a solar charger,@MiyamotoMusashi9,0,0
The project used two satellites 420 miles up in space to send down radar signals that “photographed” the pyramid. The project did not publish the information with any peer review from independent researchers.,@bradlyford3834,1,0
"The great pyramid came through the sun ,cave of Machpelah,  it's shafts pulled all particles to build the earth like a 3d printer,  GOD works in mysterious ways,  the sun is the cosmic diharea bottom of the only black hole ,we call it space,all other stars are just our sun throughout time kline bottle inside a kline bottle inside countless Swiss cheese kline bottles",@MiyamotoMusashi9,0,0
Nikola Tesla knew this,@MiyamotoMusashi9,0,0
Anchoring system to not float away in another flood..?,@cjharris4527,0,0
"Could be a massive discovery, but damn do people love to speculate and get ahead of themselves. The findings haven't even been published yet.",@tony.h321,0,0
SILO!!!!!,@bleezham,0,0
Bears built the pyramids,@platinumwarrior1309,0,0
"Dont ya think, a great flood , might just create and also move alot of , Sand ?..  ive always thought what we see is just the tip",@christophercavemanforChrist,0,0
"It's fake, it's a side picture! 🙄",@gheart8278,0,0
STILL THINK THERE TOMBS????? i think not !!!,@AaronWilliamson-1990,0,0
"Hey, if we can land a rover on mars and are planning to send people there, we can dig this stuff up.",@jimas9775,0,0
where evidence.,@KubaSobecki,0,0
"this is extremely intriguing- to the point I want it to be true...So, I know we need more evidence",@seanroe7570,0,0
"The Pyramids, Who did it, maybe go backwards, who most likely didn't do it, well it's safe to say it wasn't this batch of humans, so an early group, let's start there. We'll need to go back quite a few centuries. maybe hundreds.",@thinkagain3443,0,0
"This goes to show how little we truly know of our history on this planet, as well as how much we have been misdirected by leaders of this world over time to distract us from the truth",@codygoff7376,0,0
SAR not ladr,@Oshmurrr,0,0
So Billy Carson was right all along,@cinematikslayer7215,0,0
Wonderful to be alive as these new historical discoveries are made! WOW! Take you new technology to find this! Human kind stay curious!!!,@Somethinglikethat2023,0,0
Dude’s wearing a Sleep Token shirt!,@GavinMichelliArt,0,0
This is old information!!!!!!!!!!!!!!! We learned this 25 years ago.,@DeitrichDavis,0,0
Didn’t Tesla say it was a power plant or generator,@litoiglesias724,0,0
Some kind of accelerator tunnel? Just a wild guess,@markd1199,0,0
"They are portals... and this is how you get to wherever ""there"" is",@powcollective2975,0,0
Power plants,@powcollective2975,0,0
all the pyramids link the energy grid,@themanontheinternet,0,0
Dr. Daniel Jackson said that the pyramids were alien spacecraft landing pads.,@spookykid666,0,0
"I think we know almost nothing of Earth's SUPER long history and it shouldn't be taught at schools or anywhere, because it's simply minimal or theoretical knowledge. Same for astrology. When you figure shit out completely, only then you can distribute that as facts. A lot of the shit I was getting Fs at school for turned out to not even be true...",@whacklp6120,0,0
Total recall is real.... Aliens,@Existoutsidethebox,0,0
"This reminds me of that Tabby‘s star, the Dyson sphere that they found around that star. Visually, good from far, but far from good.",@djmikec22,0,0
Generators come to mind,@Artjunkie73,0,0
Zaai Hawass is controlled by te Cayce University in America. He can say nothing unless they first agree.,@royleon3525,1,0
It was a power plant,@Mrod16,0,0
"When are we, as the people, going to demand to know the truths that have been suppressed?Who will spearhead this?How do we, the people, truly unite to become more powerful than the 1%?Yes, we have to turn to heart based awareness and open our minds...any other ideas?",@truthembodiment8860,0,0
"I've always felt like the truth about the pyramids would reveal that they're much older than what the status quo suggests and they weren't made by Egyptians.  That's why Zahi Hawass and the Egyptian government fight so hard against allowing the site to be properly researched because they don't want the truth revealed.  IMO, for something as big as this and how important it is to humanity, they should be removed from power and the international community should be allowed to find the truth.  I mean, humans have fought wars over much more trivial matters but we're going to sit back and let Z. Hawass and his crew hide the truth about one of the greatest wonders on your planet?",@monstamike79,0,0
We’ve had LiDAR since the 1960s and they use it on the pyramids now? 😂😂😂,@JARVART94,0,0
Always knew and said the pyramids were just the top,@murphdawg9263,0,0
Fake News 🗞️ we do not have this technology in the public sector.,@youngj1490,0,0
Gotta say I find this hard to believe without a little more evidence than an inaccurate radar. Kinda sounds like a psyop. A new distraction for the masses. But we'll see,@Guydude1231,0,0
Why are this white christians so obsessed with brown north african history ? Go dig some british pedo popes or something leave north africans alone .,@Someone08119,0,0
The head of antiquities in Egypt is so full of s***anytime somebody finds something he usually cancels their dig and then later says he found it,@Commonsensepastlife,0,0
Od dawna wiedziałem że tam są takie struktury.Jest tam tron z miedzi a czerwona rtęć krąży wokół niego....,@grzegorzuscinski438,0,0
"I love when a random kid comments something about lidar, majority of you are actual children that talk out of your ass lmao i dont believe any of you",@BKGclan4LIFE,0,0
I’m waiting for scientists to tell me what to think like a good citizen.,@Yasmuraz,0,0
"Friday 21/3 I had a look at these, did some simple calculations from an Engineers POV, I can say confidently the scientists who made this discovery have made a monumental screw up. There is no pillars beneath the Pyramids. You need Engineers to look at these, not Archeologists. I’ve determined the structures would be well over 3 TIMES the size of the Pyramids, which would make this a logistical impossibility, and a timescale approaching 800-1500 years. Based on my calculations each pillar would be 1,815,000TONNES, that’s 14,520,000TONNES Excluding the coils and box structures, in total we’re looking at in excess of 20,000,000 TONNES, over 3 times the size of the Pyramid itself.If it’s real, then the Egyptians didn’t build them, and the Pyramids are not Dynastic. It’s probably Geo-chemical mineral run off from the Pyramids which would be picked up on radar and appear as solid pillars.",@alit7313,0,0
"Corrado Malanga, Armando Mei e Filippo Biondi 🇮🇹",@Alemovementjourney,0,0
“THEY” discovered there’s pillars beneath the pyramids.But also “THEY” are leftists hiding everything… stfu JR lol not everything is a conspiracy,@RK-xv6mb,0,0
PROJECT BLUE BEAM,@Vincenttttttt,0,0
It’s to deceive us to disclaim that there’s a God I meant alien.s created us🫢,@rayramirez1846,1,0
Quarts and marble can create plasma? plasma ball appear when there are storms and earthquakes? I don't believe what they say about under the pyramids what they state now?   AGENDA? WHY? 3masons?,@Davedarave6661,0,0
To be fair the structure allegedly under the pyramid looks like moden earthquake stabilization? I have seen many silvership leave sea and shoot into sky near Catalina Island over the 25yrs?,@Davedarave6661,0,0
"Man, Hawas is almost the archaeology supervillain.",@quipsilver,0,0
Even cleopatra didn’t know,@Jansen33,0,0
you people are so dum,@Enkidu915,0,0
👽,@robshane6634,0,0
I mean the Egyptians faced a number of civilisation ending moments before eventually… It’s VERY ignorant for us to think that we were in any way more superior in thought and action to those that took us to this point in time. They may have been the nuclear bunkers of the past 🤷‍♂️,@dharminnaik5473,0,1
"Imagine what if it’s bunker, and they still live down there not knowing",@alirezamosavi9674,0,1
It’s a big machine to terraform the earth for mankind to flourish.,@bigseanno1,0,0
A battery obviously,@brettgleadell3576,0,0
The Tomb Raider video games have been saying this and more since the 1990’s,@SiLoMixMaster,2,0
So does this mean Billy Carson said some truth?,@CoquiRico,0,0
This has to be one of the most important discoveries that really shows that history is truly forgotten,@OHBreezy187,8,2
Chiropractor talk is wild work haha. So true though,@JimmyJdubs,0,0
